,tripid,pickup_node,dropoff_node,pickup_day,pickup_hour,pickup_minute,pickup_datetime,route,dropoff_datetime,trip_duration,node_timestamps
3014,3014,2586413037,307662284,1,5,5,2022-01-01 05:05:00,"[2586413037, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284]",2022-01-01 05:06:15.000,75.0,"{2586413037: '2022-01-01 05:05:00', 306221941: '2022-01-01 05:05:08', 306222676: '2022-01-01 05:05:16', 306221960: '2022-01-01 05:05:24', 306221900: '2022-01-01 05:05:33', 306222385: '2022-01-01 05:05:41', 306222128: '2022-01-01 05:05:49', 307662242: '2022-01-01 05:05:58', 309450366: '2022-01-01 05:06:06', 307662284: '2022-01-01 05:06:15'}"
3015,3015,290333444,307662149,1,11,18,2022-01-01 11:18:00,"[290333444, 304525639, 307663269, 307662889, 307662284, 307661801, 307662149]",2022-01-01 11:22:03.000,243.0,"{290333444: '2022-01-01 11:18:00', 304525639: '2022-01-01 11:18:40', 307663269: '2022-01-01 11:19:21', 307662889: '2022-01-01 11:20:01', 307662284: '2022-01-01 11:20:42', 307661801: '2022-01-01 11:21:22', 307662149: '2022-01-01 11:22:03'}"
3016,3016,307662284,306222462,1,17,10,2022-01-01 17:10:00,"[307662284, 309450366, 307662242, 306222128, 309450229, 306226719, 306222462]",2022-01-01 17:11:44.300,104.3,"{307662284: '2022-01-01 17:10:00', 309450366: '2022-01-01 17:10:17', 307662242: '2022-01-01 17:10:34', 306222128: '2022-01-01 17:10:52', 309450229: '2022-01-01 17:11:09', 306226719: '2022-01-01 17:11:26', 306222462: '2022-01-01 17:11:44'}"
3017,3017,307662889,306221804,1,0,9,2022-01-01 00:09:00,"[307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552, 306225000, 306221765, 306221807, 306221802, 306221804]",2022-01-01 00:13:01.000,241.0,"{307662889: '2022-01-01 00:09:00', 307662284: '2022-01-01 00:09:16', 309450366: '2022-01-01 00:09:32', 307662242: '2022-01-01 00:09:48', 306222128: '2022-01-01 00:10:04', 306222385: '2022-01-01 00:10:20', 306221900: '2022-01-01 00:10:36', 306225115: '2022-01-01 00:10:52', 306225011: '2022-01-01 00:11:08', 306225009: '2022-01-01 00:11:24', 306224552: '2022-01-01 00:11:40', 306225000: '2022-01-01 00:11:56', 306221765: '2022-01-01 00:12:12', 306221807: '2022-01-01 00:12:28', 306221802: '2022-01-01 00:12:44', 306221804: '2022-01-01 00:13:01'}"
3018,3018,306225115,306226719,1,13,21,2022-01-01 13:21:00,"[306225115, 306221900, 306222385, 306222128, 309450229, 306226719]",2022-01-01 13:21:43.400,43.4,"{306225115: '2022-01-01 13:21:00', 306221900: '2022-01-01 13:21:08', 306222385: '2022-01-01 13:21:17', 306222128: '2022-01-01 13:21:26', 309450229: '2022-01-01 13:21:34', 306226719: '2022-01-01 13:21:43'}"
3019,3019,280324491,306224552,1,12,4,2022-01-01 12:04:00,"[280324491, 280324485, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552]",2022-01-01 12:09:34.100,334.1,"{280324491: '2022-01-01 12:04:00', 280324485: '2022-01-01 12:04:27', 307662889: '2022-01-01 12:04:55', 307662284: '2022-01-01 12:05:23', 309450366: '2022-01-01 12:05:51', 307662242: '2022-01-01 12:06:19', 306222128: '2022-01-01 12:06:47', 306222385: '2022-01-01 12:07:14', 306221900: '2022-01-01 12:07:42', 306225115: '2022-01-01 12:08:10', 306225011: '2022-01-01 12:08:38', 306225009: '2022-01-01 12:09:06', 306224552: '2022-01-01 12:09:34'}"
3020,3020,7756059834,306225000,1,5,52,2022-01-01 05:52:00,"[7756059834, 7756059836, 7756059845, 307662149, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552, 306225000]",2022-01-01 05:54:16.300,136.3,"{7756059834: '2022-01-01 05:52:00', 7756059836: '2022-01-01 05:52:09', 7756059845: '2022-01-01 05:52:18', 307662149: '2022-01-01 05:52:27', 307661801: '2022-01-01 05:52:36', 307662284: '2022-01-01 05:52:45', 309450366: '2022-01-01 05:52:54', 307662242: '2022-01-01 05:53:03', 306222128: '2022-01-01 05:53:12', 306222385: '2022-01-01 05:53:21', 306221900: '2022-01-01 05:53:30', 306225115: '2022-01-01 05:53:39', 306225011: '2022-01-01 05:53:49', 306225009: '2022-01-01 05:53:58', 306224552: '2022-01-01 05:54:07', 306225000: '2022-01-01 05:54:16'}"
3021,3021,306218723,3023405360,1,7,54,2022-01-01 07:54:00,"[306218723, 306222462, 306224552, 306225000, 306221765, 3023405360]",2022-01-01 07:55:56.900,116.9,"{306218723: '2022-01-01 07:54:00', 306222462: '2022-01-01 07:54:23', 306224552: '2022-01-01 07:54:46', 306225000: '2022-01-01 07:55:10', 306221765: '2022-01-01 07:55:33', 3023405360: '2022-01-01 07:55:56'}"
3022,3022,1633571571,306226719,1,22,8,2022-01-01 22:08:00,"[1633571571, 309450229, 306226719]",2022-01-01 22:08:23.900,23.9,"{1633571571: '2022-01-01 22:08:00', 309450229: '2022-01-01 22:08:11', 306226719: '2022-01-01 22:08:23'}"
3023,3023,304525639,7756059845,1,20,52,2022-01-01 20:52:00,"[304525639, 307663269, 307662889, 307662284, 307661801, 307662149, 7756059845]",2022-01-01 20:55:52.300,232.3,"{304525639: '2022-01-01 20:52:00', 307663269: '2022-01-01 20:52:38', 307662889: '2022-01-01 20:53:17', 307662284: '2022-01-01 20:53:56', 307661801: '2022-01-01 20:54:34', 307662149: '2022-01-01 20:55:13', 7756059845: '2022-01-01 20:55:52'}"
3024,3024,290333444,354863048,1,2,40,2022-01-01 02:40:00,"[290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 354863048]",2022-01-01 02:44:17.600,257.6,"{290333444: '2022-01-01 02:40:00', 304525639: '2022-01-01 02:40:42', 307663269: '2022-01-01 02:41:25', 307662889: '2022-01-01 02:42:08', 307662284: '2022-01-01 02:42:51', 309450366: '2022-01-01 02:43:34', 354863048: '2022-01-01 02:44:17'}"
3025,3025,306221653,297675884,1,10,52,2022-01-01 10:52:00,"[306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 297675884]",2022-01-01 10:56:44.500,284.5,"{306221653: '2022-01-01 10:52:00', 306225011: '2022-01-01 10:52:25', 306225115: '2022-01-01 10:52:51', 306221900: '2022-01-01 10:53:17', 306222385: '2022-01-01 10:53:43', 306222128: '2022-01-01 10:54:09', 307662242: '2022-01-01 10:54:35', 309450366: '2022-01-01 10:55:01', 307662284: '2022-01-01 10:55:26', 307662889: '2022-01-01 10:55:52', 307663269: '2022-01-01 10:56:18', 297675884: '2022-01-01 10:56:44'}"
3026,3026,306219024,291556214,1,19,39,2022-01-01 19:39:00,"[306219024, 306218723, 306222462, 306226719, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 297675884, 291556214]",2022-01-01 19:47:48.700,528.7,"{306219024: '2022-01-01 19:39:00', 306218723: '2022-01-01 19:39:44', 306222462: '2022-01-01 19:40:28', 306226719: '2022-01-01 19:41:12', 309450229: '2022-01-01 19:41:56', 306222128: '2022-01-01 19:42:40', 307662242: '2022-01-01 19:43:24', 309450366: '2022-01-01 19:44:08', 307662284: '2022-01-01 19:44:52', 307662889: '2022-01-01 19:45:36', 307663269: '2022-01-01 19:46:20', 297675884: '2022-01-01 19:47:04', 291556214: '2022-01-01 19:47:48'}"
3027,3027,308304289,309441547,1,18,35,2022-01-01 18:35:00,"[308304289, 309441548, 309441562, 309441547]",2022-01-01 18:36:38.500,98.5,"{308304289: '2022-01-01 18:35:00', 309441548: '2022-01-01 18:35:32', 309441562: '2022-01-01 18:36:05', 309441547: '2022-01-01 18:36:38'}"
3028,3028,309441548,291556214,1,11,45,2022-01-01 11:45:00,"[309441548, 309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 297675884, 291556214]",2022-01-01 11:51:37.300,397.3,"{309441548: '2022-01-01 11:45:00', 309441562: '2022-01-01 11:45:23', 309441547: '2022-01-01 11:45:46', 306221950: '2022-01-01 11:46:10', 399384843: '2022-01-01 11:46:33', 306221941: '2022-01-01 11:46:56', 306222676: '2022-01-01 11:47:20', 306221960: '2022-01-01 11:47:43', 306221900: '2022-01-01 11:48:06', 306222385: '2022-01-01 11:48:30', 306222128: '2022-01-01 11:48:53', 307662242: '2022-01-01 11:49:17', 309450366: '2022-01-01 11:49:40', 307662284: '2022-01-01 11:50:03', 307662889: '2022-01-01 11:50:27', 307663269: '2022-01-01 11:50:50', 297675884: '2022-01-01 11:51:13', 291556214: '2022-01-01 11:51:37'}"
3029,3029,309441548,308304289,1,6,9,2022-01-01 06:09:00,"[309441548, 308304289]",2022-01-01 06:10:32.900,92.9,"{309441548: '2022-01-01 06:09:00', 308304289: '2022-01-01 06:10:32'}"
3030,3030,306221807,399384843,1,18,11,2022-01-01 18:11:00,"[306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306222676, 306221941, 399384843]",2022-01-01 18:12:20.500,80.5,"{306221807: '2022-01-01 18:11:00', 306221765: '2022-01-01 18:11:10', 306225000: '2022-01-01 18:11:20', 306221653: '2022-01-01 18:11:30', 306225011: '2022-01-01 18:11:40', 306225115: '2022-01-01 18:11:50', 306222676: '2022-01-01 18:12:00', 306221941: '2022-01-01 18:12:10', 399384843: '2022-01-01 18:12:20'}"
3031,3031,306221900,291556214,1,4,49,2022-01-01 04:49:00,"[306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 297675884, 291556214]",2022-01-01 04:54:07.500,307.5,"{306221900: '2022-01-01 04:49:00', 306222385: '2022-01-01 04:49:34', 306222128: '2022-01-01 04:50:08', 307662242: '2022-01-01 04:50:42', 309450366: '2022-01-01 04:51:16', 307662284: '2022-01-01 04:51:50', 307662889: '2022-01-01 04:52:25', 307663269: '2022-01-01 04:52:59', 297675884: '2022-01-01 04:53:33', 291556214: '2022-01-01 04:54:07'}"
3032,3032,306221802,306221671,1,7,36,2022-01-01 07:36:00,"[306221802, 306221807, 306221671]",2022-01-01 07:36:23.400,23.4,"{306221802: '2022-01-01 07:36:00', 306221807: '2022-01-01 07:36:11', 306221671: '2022-01-01 07:36:23'}"
3033,3033,280430536,306225115,1,12,58,2022-01-01 12:58:00,"[280430536, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115]",2022-01-01 12:59:33.400,93.4,"{280430536: '2022-01-01 12:58:00', 307661801: '2022-01-01 12:58:11', 307662284: '2022-01-01 12:58:23', 309450366: '2022-01-01 12:58:35', 307662242: '2022-01-01 12:58:46', 306222128: '2022-01-01 12:58:58', 306222385: '2022-01-01 12:59:10', 306221900: '2022-01-01 12:59:21', 306225115: '2022-01-01 12:59:33'}"
3034,3034,307662238,309441562,1,5,34,2022-01-01 05:34:00,"[307662238, 354863308, 1633571571, 309450229, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950, 309441547, 309441548, 309441562]",2022-01-01 05:36:16.400,136.4,"{307662238: '2022-01-01 05:34:00', 354863308: '2022-01-01 05:34:09', 1633571571: '2022-01-01 05:34:19', 309450229: '2022-01-01 05:34:29', 306222128: '2022-01-01 05:34:38', 306222385: '2022-01-01 05:34:48', 306221900: '2022-01-01 05:34:58', 306221960: '2022-01-01 05:35:08', 306222676: '2022-01-01 05:35:17', 306221941: '2022-01-01 05:35:27', 399384843: '2022-01-01 05:35:37', 306221950: '2022-01-01 05:35:47', 309441547: '2022-01-01 05:35:56', 309441548: '2022-01-01 05:36:06', 309441562: '2022-01-01 05:36:16'}"
3035,3035,354863308,7756059834,1,14,10,2022-01-01 14:10:00,"[354863308, 307662238, 354863048, 307662198, 307661801, 307662149, 7756059845, 7756059836, 7756059834]",2022-01-01 14:11:05.100,65.1,"{354863308: '2022-01-01 14:10:00', 307662238: '2022-01-01 14:10:08', 354863048: '2022-01-01 14:10:16', 307662198: '2022-01-01 14:10:24', 307661801: '2022-01-01 14:10:32', 307662149: '2022-01-01 14:10:40', 7756059845: '2022-01-01 14:10:48', 7756059836: '2022-01-01 14:10:56', 7756059834: '2022-01-01 14:11:05'}"
3036,3036,304525639,306222385,1,13,16,2022-01-01 13:16:00,"[304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385]",2022-01-01 13:20:09.100,249.1,"{304525639: '2022-01-01 13:16:00', 307663269: '2022-01-01 13:16:35', 307662889: '2022-01-01 13:17:11', 307662284: '2022-01-01 13:17:46', 309450366: '2022-01-01 13:18:22', 307662242: '2022-01-01 13:18:57', 306222128: '2022-01-01 13:19:33', 306222385: '2022-01-01 13:20:09'}"
3037,3037,306222383,7756059834,1,21,45,2022-01-01 21:45:00,"[306222383, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149, 7756059845, 7756059836, 7756059834]",2022-01-01 21:46:27.500,87.5,"{306222383: '2022-01-01 21:45:00', 306222385: '2022-01-01 21:45:08', 306222128: '2022-01-01 21:45:17', 307662242: '2022-01-01 21:45:26', 309450366: '2022-01-01 21:45:35', 307662284: '2022-01-01 21:45:43', 307661801: '2022-01-01 21:45:52', 307662149: '2022-01-01 21:46:01', 7756059845: '2022-01-01 21:46:10', 7756059836: '2022-01-01 21:46:18', 7756059834: '2022-01-01 21:46:27'}"
3038,3038,306225000,307662284,1,18,4,2022-01-01 18:04:00,"[306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284]",2022-01-01 18:05:42.000,102.0,"{306225000: '2022-01-01 18:04:00', 306224552: '2022-01-01 18:04:10', 306225009: '2022-01-01 18:04:20', 306225011: '2022-01-01 18:04:30', 306225115: '2022-01-01 18:04:40', 306221900: '2022-01-01 18:04:51', 306222385: '2022-01-01 18:05:01', 306222128: '2022-01-01 18:05:11', 307662242: '2022-01-01 18:05:21', 309450366: '2022-01-01 18:05:31', 307662284: '2022-01-01 18:05:42'}"
3039,3039,306221941,306222676,1,8,44,2022-01-01 08:44:00,"[306221941, 306222676]",2022-01-01 08:44:05.700,5.7,"{306221941: '2022-01-01 08:44:00', 306222676: '2022-01-01 08:44:05'}"
3040,3040,307664334,291556214,1,3,40,2022-01-01 03:40:00,"[307664334, 307664242, 307664257, 290333443, 291556214]",2022-01-01 03:41:29.300,89.3,"{307664334: '2022-01-01 03:40:00', 307664242: '2022-01-01 03:40:22', 307664257: '2022-01-01 03:40:44', 290333443: '2022-01-01 03:41:06', 291556214: '2022-01-01 03:41:29'}"
3041,3041,307662284,307662238,1,16,45,2022-01-01 16:45:00,"[307662284, 309450366, 354863048, 307662238]",2022-01-01 16:45:40.700,40.7,"{307662284: '2022-01-01 16:45:00', 309450366: '2022-01-01 16:45:13', 354863048: '2022-01-01 16:45:27', 307662238: '2022-01-01 16:45:40'}"
3042,3042,306221653,280324491,1,17,20,2022-01-01 17:20:00,"[306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 280324485, 280324491]",2022-01-01 17:25:13.400,313.4,"{306221653: '2022-01-01 17:20:00', 306225011: '2022-01-01 17:20:28', 306225115: '2022-01-01 17:20:56', 306221900: '2022-01-01 17:21:25', 306222385: '2022-01-01 17:21:53', 306222128: '2022-01-01 17:22:22', 307662242: '2022-01-01 17:22:50', 309450366: '2022-01-01 17:23:19', 307662284: '2022-01-01 17:23:47', 307662889: '2022-01-01 17:24:16', 280324485: '2022-01-01 17:24:44', 280324491: '2022-01-01 17:25:13'}"
3043,3043,280324485,304525639,1,14,10,2022-01-01 14:10:00,"[280324485, 307662889, 307663269, 304525639]",2022-01-01 14:13:25.200,205.2,"{280324485: '2022-01-01 14:10:00', 307662889: '2022-01-01 14:11:08', 307663269: '2022-01-01 14:12:16', 304525639: '2022-01-01 14:13:25'}"
3044,3044,306218723,306222385,1,9,6,2022-01-01 09:06:00,"[306218723, 306222462, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385]",2022-01-01 09:08:38.000,158.0,"{306218723: '2022-01-01 09:06:00', 306222462: '2022-01-01 09:06:22', 306224552: '2022-01-01 09:06:45', 306225009: '2022-01-01 09:07:07', 306225011: '2022-01-01 09:07:30', 306225115: '2022-01-01 09:07:52', 306221900: '2022-01-01 09:08:15', 306222385: '2022-01-01 09:08:38'}"
3045,3045,306221900,7756059875,1,9,23,2022-01-01 09:23:00,"[306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149, 7756059875]",2022-01-01 09:24:31.400,91.4,"{306221900: '2022-01-01 09:23:00', 306222385: '2022-01-01 09:23:11', 306222128: '2022-01-01 09:23:22', 307662242: '2022-01-01 09:23:34', 309450366: '2022-01-01 09:23:45', 307662284: '2022-01-01 09:23:57', 307661801: '2022-01-01 09:24:08', 307662149: '2022-01-01 09:24:19', 7756059875: '2022-01-01 09:24:31'}"
3046,3046,290333443,306221941,1,15,41,2022-01-01 15:41:00,"[290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941]",2022-01-01 15:45:45.800,285.8,"{290333443: '2022-01-01 15:41:00', 290333444: '2022-01-01 15:41:21', 304525639: '2022-01-01 15:41:43', 307663269: '2022-01-01 15:42:05', 307662889: '2022-01-01 15:42:27', 307662284: '2022-01-01 15:42:49', 309450366: '2022-01-01 15:43:11', 307662242: '2022-01-01 15:43:33', 306222128: '2022-01-01 15:43:55', 306222385: '2022-01-01 15:44:17', 306221900: '2022-01-01 15:44:39', 306221960: '2022-01-01 15:45:01', 306222676: '2022-01-01 15:45:23', 306221941: '2022-01-01 15:45:45'}"
3047,3047,354863308,306226719,1,23,21,2022-01-01 23:21:00,"[354863308, 1633571571, 309450229, 306226719]",2022-01-01 23:21:33.500,33.5,"{354863308: '2022-01-01 23:21:00', 1633571571: '2022-01-01 23:21:11', 309450229: '2022-01-01 23:21:22', 306226719: '2022-01-01 23:21:33'}"
3048,3048,306221941,309450340,1,9,38,2022-01-01 09:38:00,"[306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 309450229, 1633571571, 309450340]",2022-01-01 09:38:45.100,45.1,"{306221941: '2022-01-01 09:38:00', 306222676: '2022-01-01 09:38:05', 306221960: '2022-01-01 09:38:11', 306221900: '2022-01-01 09:38:16', 306222385: '2022-01-01 09:38:22', 306222128: '2022-01-01 09:38:28', 309450229: '2022-01-01 09:38:33', 1633571571: '2022-01-01 09:38:39', 309450340: '2022-01-01 09:38:45'}"
3049,3049,306222676,297675884,1,14,17,2022-01-01 14:17:00,"[306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 297675884]",2022-01-01 14:21:14.700,254.7,"{306222676: '2022-01-01 14:17:00', 306221960: '2022-01-01 14:17:25', 306221900: '2022-01-01 14:17:50', 306222385: '2022-01-01 14:18:16', 306222128: '2022-01-01 14:18:41', 307662242: '2022-01-01 14:19:07', 309450366: '2022-01-01 14:19:32', 307662284: '2022-01-01 14:19:58', 307662889: '2022-01-01 14:20:23', 307663269: '2022-01-01 14:20:49', 297675884: '2022-01-01 14:21:14'}"
3050,3050,306226719,307662284,1,12,15,2022-01-01 12:15:00,"[306226719, 309450229, 306222128, 307662242, 309450366, 307662284]",2022-01-01 12:15:42.600,42.6,"{306226719: '2022-01-01 12:15:00', 309450229: '2022-01-01 12:15:08', 306222128: '2022-01-01 12:15:17', 307662242: '2022-01-01 12:15:25', 309450366: '2022-01-01 12:15:34', 307662284: '2022-01-01 12:15:42'}"
3051,3051,307664257,280430536,1,7,38,2022-01-01 07:38:00,"[307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 307661801, 280430536]",2022-01-01 07:42:27.300,267.3,"{307664257: '2022-01-01 07:38:00', 290333443: '2022-01-01 07:38:33', 290333444: '2022-01-01 07:39:06', 304525639: '2022-01-01 07:39:40', 307663269: '2022-01-01 07:40:13', 307662889: '2022-01-01 07:40:47', 307662284: '2022-01-01 07:41:20', 307661801: '2022-01-01 07:41:53', 280430536: '2022-01-01 07:42:27'}"
3052,3052,290333444,1633571571,1,21,32,2022-01-01 21:32:00,"[290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229, 1633571571]",2022-01-01 21:36:30.700,270.7,"{290333444: '2022-01-01 21:32:00', 304525639: '2022-01-01 21:32:30', 307663269: '2022-01-01 21:33:00', 307662889: '2022-01-01 21:33:30', 307662284: '2022-01-01 21:34:00', 309450366: '2022-01-01 21:34:30', 307662242: '2022-01-01 21:35:00', 306222128: '2022-01-01 21:35:30', 309450229: '2022-01-01 21:36:00', 1633571571: '2022-01-01 21:36:30'}"
3053,3053,307662199,1633571571,1,23,48,2022-01-01 23:48:00,"[307662199, 307662198, 354863048, 307662238, 354863308, 1633571571]",2022-01-01 23:48:47.000,47.0,"{307662199: '2022-01-01 23:48:00', 307662198: '2022-01-01 23:48:09', 354863048: '2022-01-01 23:48:18', 307662238: '2022-01-01 23:48:28', 354863308: '2022-01-01 23:48:37', 1633571571: '2022-01-01 23:48:47'}"
3054,3054,306219024,306221671,1,6,3,2022-01-01 06:03:00,"[306219024, 306218723, 306222462, 306224552, 306225000, 306221765, 306221807, 306221671]",2022-01-01 06:06:39.700,219.7,"{306219024: '2022-01-01 06:03:00', 306218723: '2022-01-01 06:03:31', 306222462: '2022-01-01 06:04:02', 306224552: '2022-01-01 06:04:34', 306225000: '2022-01-01 06:05:05', 306221765: '2022-01-01 06:05:36', 306221807: '2022-01-01 06:06:08', 306221671: '2022-01-01 06:06:39'}"
3055,3055,1633571571,309450366,1,9,29,2022-01-01 09:29:00,"[1633571571, 309450229, 306222128, 307662242, 309450366]",2022-01-01 09:29:30.700,30.7,"{1633571571: '2022-01-01 09:29:00', 309450229: '2022-01-01 09:29:07', 306222128: '2022-01-01 09:29:15', 307662242: '2022-01-01 09:29:23', 309450366: '2022-01-01 09:29:30'}"
