,tripid,pickup_node,dropoff_node,pickup_day,pickup_hour,pickup_minute,pickup_datetime,route,dropoff_datetime,trip_duration,node_timestamps,route_length,passenger_count,provider,total_price
3420,3420,306225011,306221765,1,18,50,2022-01-01 18:50:00,"[306225011, 306221653, 306225000, 306221765]",2022-01-01 18:50:34.000,34.0,"{306225011: '2022-01-01 18:50:00', 306221653: '2022-01-01 18:50:11', 306225000: '2022-01-01 18:50:22', 306221765: '2022-01-01 18:50:34'}",275.44835210873,3,2,4.450723264815215
3421,3421,290333444,307663269,1,7,8,2022-01-01 07:08:00,"[290333444, 304525639, 307663269]",2022-01-01 07:08:31.400,31.4,"{290333444: '2022-01-01 07:08:00', 304525639: '2022-01-01 07:08:15', 307663269: '2022-01-01 07:08:31'}",252.18118400052376,1,2,4.450723264815215
3422,3422,306218723,306221802,1,17,35,2022-01-01 17:35:00,"[306218723, 308304289, 306221804, 306221802]",2022-01-01 17:36:54.600,114.6,"{306218723: '2022-01-01 17:35:00', 308304289: '2022-01-01 17:35:38', 306221804: '2022-01-01 17:36:16', 306221802: '2022-01-01 17:36:54'}",944.0590457949735,4,1,5.690144652963043
3423,3423,280324491,309441548,1,10,37,2022-01-01 10:37:00,"[280324491, 280324485, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950, 309441547, 309441548]",2022-01-01 10:43:09.100,369.1,"{280324491: '2022-01-01 10:37:00', 280324485: '2022-01-01 10:37:24', 307662889: '2022-01-01 10:37:49', 307662284: '2022-01-01 10:38:13', 309450366: '2022-01-01 10:38:38', 307662242: '2022-01-01 10:39:03', 306222128: '2022-01-01 10:39:27', 306222385: '2022-01-01 10:39:52', 306221900: '2022-01-01 10:40:16', 306221960: '2022-01-01 10:40:41', 306222676: '2022-01-01 10:41:06', 306221941: '2022-01-01 10:41:30', 399384843: '2022-01-01 10:41:55', 306221950: '2022-01-01 10:42:19', 309441547: '2022-01-01 10:42:44', 309441548: '2022-01-01 10:43:09'}",3045.4331940201387,1,2,4.450723264815215
3424,3424,306221900,7756059834,1,10,38,2022-01-01 10:38:00,"[306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149, 7756059845, 7756059836, 7756059834]",2022-01-01 10:39:22.100,82.1,"{306221900: '2022-01-01 10:38:00', 306222385: '2022-01-01 10:38:08', 306222128: '2022-01-01 10:38:16', 307662242: '2022-01-01 10:38:24', 309450366: '2022-01-01 10:38:32', 307662284: '2022-01-01 10:38:41', 307661801: '2022-01-01 10:38:49', 307662149: '2022-01-01 10:38:57', 7756059845: '2022-01-01 10:39:05', 7756059836: '2022-01-01 10:39:13', 7756059834: '2022-01-01 10:39:22'}",677.1183619981424,4,2,4.450723264815215
3425,3425,309450344,306221960,1,13,37,2022-01-01 13:37:00,"[309450344, 309450340, 1633571571, 309450229, 306222128, 306222385, 306221900, 306221960]",2022-01-01 13:37:47.600,47.6,"{309450344: '2022-01-01 13:37:00', 309450340: '2022-01-01 13:37:06', 1633571571: '2022-01-01 13:37:13', 309450229: '2022-01-01 13:37:20', 306222128: '2022-01-01 13:37:27', 306222385: '2022-01-01 13:37:34', 306221900: '2022-01-01 13:37:40', 306221960: '2022-01-01 13:37:47'}",395.98493043619436,2,2,4.450723264815215
3426,3426,306221950,309441562,1,1,34,2022-01-01 01:34:00,"[306221950, 309441547, 309441548, 309441562]",2022-01-01 01:34:54.200,54.2,"{306221950: '2022-01-01 01:34:00', 309441547: '2022-01-01 01:34:18', 309441548: '2022-01-01 01:34:36', 309441562: '2022-01-01 01:34:54'}",451.4372724869549,4,3,3.3802893059260857
3427,3427,309441562,306221653,1,12,52,2022-01-01 12:52:00,"[309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306225115, 306225011, 306221653]",2022-01-01 12:53:58.400,118.4,"{309441562: '2022-01-01 12:52:00', 309441547: '2022-01-01 12:52:14', 306221950: '2022-01-01 12:52:29', 399384843: '2022-01-01 12:52:44', 306221941: '2022-01-01 12:52:59', 306222676: '2022-01-01 12:53:14', 306225115: '2022-01-01 12:53:28', 306225011: '2022-01-01 12:53:43', 306221653: '2022-01-01 12:53:58'}",959.2401463335144,1,3,3.3802893059260857
3428,3428,290333444,306219024,1,12,47,2022-01-01 12:47:00,"[290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229, 306226719, 306222462, 306218723, 306219024]",2022-01-01 12:55:16.600,496.6,"{290333444: '2022-01-01 12:47:00', 304525639: '2022-01-01 12:47:41', 307663269: '2022-01-01 12:48:22', 307662889: '2022-01-01 12:49:04', 307662284: '2022-01-01 12:49:45', 309450366: '2022-01-01 12:50:26', 307662242: '2022-01-01 12:51:08', 306222128: '2022-01-01 12:51:49', 309450229: '2022-01-01 12:52:31', 306226719: '2022-01-01 12:53:12', 306222462: '2022-01-01 12:53:53', 306218723: '2022-01-01 12:54:35', 306219024: '2022-01-01 12:55:16'}",4048.7364486319834,3,3,3.3802893059260857
3429,3429,309450229,7756059875,1,5,8,2022-01-01 05:08:00,"[309450229, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149, 7756059875]",2022-01-01 05:09:14.500,74.5,"{309450229: '2022-01-01 05:08:00', 306222128: '2022-01-01 05:08:10', 307662242: '2022-01-01 05:08:21', 309450366: '2022-01-01 05:08:31', 307662284: '2022-01-01 05:08:42', 307661801: '2022-01-01 05:08:53', 307662149: '2022-01-01 05:09:03', 7756059875: '2022-01-01 05:09:14'}",560.7663105757247,4,1,5.690144652963043
3430,3430,280430536,306222383,1,5,38,2022-01-01 05:38:00,"[280430536, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306222383]",2022-01-01 05:39:25.200,85.2,"{280430536: '2022-01-01 05:38:00', 307661801: '2022-01-01 05:38:12', 307662284: '2022-01-01 05:38:24', 309450366: '2022-01-01 05:38:36', 307662242: '2022-01-01 05:38:48', 306222128: '2022-01-01 05:39:00', 306222385: '2022-01-01 05:39:13', 306222383: '2022-01-01 05:39:25'}",701.1892704406894,3,1,5.690144652963043
3431,3431,354863308,290333443,1,5,7,2022-01-01 05:07:00,"[354863308, 307662238, 354863048, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443]",2022-01-01 05:11:38.500,278.5,"{354863308: '2022-01-01 05:07:00', 307662238: '2022-01-01 05:07:30', 354863048: '2022-01-01 05:08:01', 309450366: '2022-01-01 05:08:32', 307662284: '2022-01-01 05:09:03', 307662889: '2022-01-01 05:09:34', 307663269: '2022-01-01 05:10:05', 304525639: '2022-01-01 05:10:36', 290333444: '2022-01-01 05:11:07', 290333443: '2022-01-01 05:11:38'}",2282.864296524493,4,2,4.450723264815215
3432,3432,307664334,280324491,1,3,32,2022-01-01 03:32:00,"[307664334, 307664242, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 280324485, 280324491]",2022-01-01 03:36:54.000,294.0,"{307664334: '2022-01-01 03:32:00', 307664242: '2022-01-01 03:32:32', 307664257: '2022-01-01 03:33:05', 290333443: '2022-01-01 03:33:38', 290333444: '2022-01-01 03:34:10', 304525639: '2022-01-01 03:34:43', 307663269: '2022-01-01 03:35:16', 307662889: '2022-01-01 03:35:48', 280324485: '2022-01-01 03:36:21', 280324491: '2022-01-01 03:36:54'}",2392.8342512609693,2,1,5.690144652963043
3433,3433,306218723,290333858,1,9,40,2022-01-01 09:40:00,"[306218723, 306222462, 306226719, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 290333858]",2022-01-01 09:47:42.500,462.5,"{306218723: '2022-01-01 09:40:00', 306222462: '2022-01-01 09:40:33', 306226719: '2022-01-01 09:41:06', 309450229: '2022-01-01 09:41:39', 306222128: '2022-01-01 09:42:12', 307662242: '2022-01-01 09:42:45', 309450366: '2022-01-01 09:43:18', 307662284: '2022-01-01 09:43:51', 307662889: '2022-01-01 09:44:24', 307663269: '2022-01-01 09:44:57', 304525639: '2022-01-01 09:45:30', 290333444: '2022-01-01 09:46:03', 290333443: '2022-01-01 09:46:36', 307664257: '2022-01-01 09:47:09', 290333858: '2022-01-01 09:47:42'}",3796.50207058839,3,1,5.690144652963043
3434,3434,306222383,306221900,1,17,47,2022-01-01 17:47:00,"[306222383, 306222385, 306221900]",2022-01-01 17:47:13.000,13.0,"{306222383: '2022-01-01 17:47:00', 306222385: '2022-01-01 17:47:06', 306221900: '2022-01-01 17:47:13'}",103.98632096963398,4,1,5.690144652963043
3435,3435,306225000,306221653,1,12,38,2022-01-01 12:38:00,"[306225000, 306221653]",2022-01-01 12:38:22.600,22.6,"{306225000: '2022-01-01 12:38:00', 306221653: '2022-01-01 12:38:22'}",187.41633013123496,3,3,3.3802893059260857
3436,3436,307663269,307662242,1,11,23,2022-01-01 11:23:00,"[307663269, 307662889, 307662284, 309450366, 307662242]",2022-01-01 11:26:37.100,217.1,"{307663269: '2022-01-01 11:23:00', 307662889: '2022-01-01 11:23:54', 307662284: '2022-01-01 11:24:48', 309450366: '2022-01-01 11:25:42', 307662242: '2022-01-01 11:26:37'}",1796.9361885323824,3,3,3.3802893059260857
3437,3437,1479963453,309450234,1,12,26,2022-01-01 12:26:00,"[1479963453, 309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 309450229, 1633571571, 354863308, 309450234]",2022-01-01 12:29:18.500,198.5,"{1479963453: '2022-01-01 12:26:00', 309441562: '2022-01-01 12:26:14', 309441547: '2022-01-01 12:26:28', 306221950: '2022-01-01 12:26:42', 399384843: '2022-01-01 12:26:56', 306221941: '2022-01-01 12:27:10', 306222676: '2022-01-01 12:27:25', 306221960: '2022-01-01 12:27:39', 306221900: '2022-01-01 12:27:53', 306222385: '2022-01-01 12:28:07', 306222128: '2022-01-01 12:28:21', 309450229: '2022-01-01 12:28:35', 1633571571: '2022-01-01 12:28:50', 354863308: '2022-01-01 12:29:04', 309450234: '2022-01-01 12:29:18'}",1642.1611190865633,3,2,4.450723264815215
3438,3438,290333444,280324491,1,22,10,2022-01-01 22:10:00,"[290333444, 304525639, 307663269, 307662889, 280324485, 280324491]",2022-01-01 22:14:03.200,243.2,"{290333444: '2022-01-01 22:10:00', 304525639: '2022-01-01 22:10:48', 307663269: '2022-01-01 22:11:37', 307662889: '2022-01-01 22:12:25', 280324485: '2022-01-01 22:13:14', 280324491: '2022-01-01 22:14:03'}",1996.785855654398,2,1,5.690144652963043
3439,3439,309450366,280324491,1,5,19,2022-01-01 05:19:00,"[309450366, 307662284, 307662889, 280324485, 280324491]",2022-01-01 05:23:06.400,246.4,"{309450366: '2022-01-01 05:19:00', 307662284: '2022-01-01 05:20:01', 307662889: '2022-01-01 05:21:03', 280324485: '2022-01-01 05:22:04', 280324491: '2022-01-01 05:23:06'}",2031.8984762479126,3,2,4.450723264815215
3440,3440,306219024,306221653,1,9,36,2022-01-01 09:36:00,"[306219024, 306218723, 306222462, 306224552, 306225000, 306221653]",2022-01-01 09:39:39.700,219.7,"{306219024: '2022-01-01 09:36:00', 306218723: '2022-01-01 09:36:43', 306222462: '2022-01-01 09:37:27', 306224552: '2022-01-01 09:38:11', 306225000: '2022-01-01 09:38:55', 306221653: '2022-01-01 09:39:39'}",1731.1684029915466,3,2,4.450723264815215
3441,3441,306222676,306218723,1,1,25,2022-01-01 01:25:00,"[306222676, 306225115, 306225011, 306225009, 306224552, 306222462, 306218723]",2022-01-01 01:27:34.900,154.9,"{306222676: '2022-01-01 01:25:00', 306225115: '2022-01-01 01:25:25', 306225011: '2022-01-01 01:25:51', 306225009: '2022-01-01 01:26:17', 306224552: '2022-01-01 01:26:43', 306222462: '2022-01-01 01:27:09', 306218723: '2022-01-01 01:27:34'}",1219.5046305205897,3,2,4.450723264815215
3442,3442,7756059836,1633571571,1,22,1,2022-01-01 22:01:00,"[7756059836, 7756059845, 307662149, 307661801, 307662198, 354863048, 307662238, 354863308, 1633571571]",2022-01-01 22:02:09.000,69.0,"{7756059836: '2022-01-01 22:01:00', 7756059845: '2022-01-01 22:01:08', 307662149: '2022-01-01 22:01:17', 307661801: '2022-01-01 22:01:25', 307662198: '2022-01-01 22:01:34', 354863048: '2022-01-01 22:01:43', 307662238: '2022-01-01 22:01:51', 354863308: '2022-01-01 22:02:00', 1633571571: '2022-01-01 22:02:09'}",522.2505684754958,4,3,3.3802893059260857
3443,3443,306221807,309441547,1,7,30,2022-01-01 07:30:00,"[306221807, 306221802, 3023405356, 306221950, 309441547]",2022-01-01 07:31:57.700,117.7,"{306221807: '2022-01-01 07:30:00', 306221802: '2022-01-01 07:30:29', 3023405356: '2022-01-01 07:30:58', 306221950: '2022-01-01 07:31:28', 309441547: '2022-01-01 07:31:57'}",976.8580111151507,1,3,3.3802893059260857
3444,3444,306222462,306222128,1,19,0,2022-01-01 19:00:00,"[306222462, 306226719, 309450229, 306222128]",2022-01-01 19:01:14.000,74.0,"{306222462: '2022-01-01 19:00:00', 306226719: '2022-01-01 19:00:24', 309450229: '2022-01-01 19:00:49', 306222128: '2022-01-01 19:01:14'}",602.2529752586759,2,3,3.3802893059260857
3445,3445,354863308,307662199,1,4,57,2022-01-01 04:57:00,"[354863308, 307662238, 354863048, 307662198, 307662199]",2022-01-01 04:57:37.400,37.4,"{354863308: '2022-01-01 04:57:00', 307662238: '2022-01-01 04:57:09', 354863048: '2022-01-01 04:57:18', 307662198: '2022-01-01 04:57:28', 307662199: '2022-01-01 04:57:37'}",262.8151827344949,4,1,5.690144652963043
3446,3446,309450344,306219024,1,5,12,2022-01-01 05:12:00,"[309450344, 309450340, 306226719, 306222462, 306218723, 306219024]",2022-01-01 05:16:13.100,253.1,"{309450344: '2022-01-01 05:12:00', 309450340: '2022-01-01 05:12:50', 306226719: '2022-01-01 05:13:41', 306222462: '2022-01-01 05:14:31', 306218723: '2022-01-01 05:15:22', 306219024: '2022-01-01 05:16:13'}",2027.8139950045224,1,3,3.3802893059260857
3447,3447,307664257,280324485,1,2,26,2022-01-01 02:26:00,"[307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 280324485]",2022-01-01 02:29:55.400,235.4,"{307664257: '2022-01-01 02:26:00', 290333443: '2022-01-01 02:26:39', 290333444: '2022-01-01 02:27:18', 304525639: '2022-01-01 02:27:57', 307663269: '2022-01-01 02:28:36', 307662889: '2022-01-01 02:29:16', 280324485: '2022-01-01 02:29:55'}",1937.547787444431,3,3,3.3802893059260857
3448,3448,309450344,354863308,1,7,19,2022-01-01 07:19:00,"[309450344, 309450340, 1633571571, 354863308]",2022-01-01 07:19:26.400,26.4,"{309450344: '2022-01-01 07:19:00', 309450340: '2022-01-01 07:19:08', 1633571571: '2022-01-01 07:19:17', 354863308: '2022-01-01 07:19:26'}",219.50323325037442,4,1,5.690144652963043
3449,3449,290333858,2586413037,1,22,32,2022-01-01 22:32:00,"[290333858, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 2586413037]",2022-01-01 22:38:01.800,361.8,"{290333858: '2022-01-01 22:32:00', 307664257: '2022-01-01 22:32:22', 290333443: '2022-01-01 22:32:45', 290333444: '2022-01-01 22:33:07', 304525639: '2022-01-01 22:33:30', 307663269: '2022-01-01 22:33:53', 307662889: '2022-01-01 22:34:15', 307662284: '2022-01-01 22:34:38', 309450366: '2022-01-01 22:35:00', 307662242: '2022-01-01 22:35:23', 306222128: '2022-01-01 22:35:46', 306222385: '2022-01-01 22:36:08', 306221900: '2022-01-01 22:36:31', 306221960: '2022-01-01 22:36:53', 306222676: '2022-01-01 22:37:16', 306221941: '2022-01-01 22:37:39', 2586413037: '2022-01-01 22:38:01'}",2961.3010848097374,4,3,3.3802893059260857
3450,3450,308304289,280324485,1,3,26,2022-01-01 03:26:00,"[308304289, 306221804, 306221802, 306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 280324485]",2022-01-01 03:32:18.200,378.2,"{308304289: '2022-01-01 03:26:00', 306221804: '2022-01-01 03:26:23', 306221802: '2022-01-01 03:26:47', 306221807: '2022-01-01 03:27:10', 306221765: '2022-01-01 03:27:34', 306225000: '2022-01-01 03:27:58', 306221653: '2022-01-01 03:28:21', 306225011: '2022-01-01 03:28:45', 306225115: '2022-01-01 03:29:09', 306221900: '2022-01-01 03:29:32', 306222385: '2022-01-01 03:29:56', 306222128: '2022-01-01 03:30:20', 307662242: '2022-01-01 03:30:43', 309450366: '2022-01-01 03:31:07', 307662284: '2022-01-01 03:31:30', 307662889: '2022-01-01 03:31:54', 280324485: '2022-01-01 03:32:18'}",3119.7823521344767,2,2,4.450723264815215
3451,3451,280430536,308304288,1,13,41,2022-01-01 13:41:00,"[280430536, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802, 306221804, 308304289, 308304288]",2022-01-01 13:44:13.300,193.3,"{280430536: '2022-01-01 13:41:00', 307661801: '2022-01-01 13:41:11', 307662284: '2022-01-01 13:41:22', 309450366: '2022-01-01 13:41:34', 307662242: '2022-01-01 13:41:45', 306222128: '2022-01-01 13:41:56', 306222385: '2022-01-01 13:42:08', 306221900: '2022-01-01 13:42:19', 306225115: '2022-01-01 13:42:30', 306225011: '2022-01-01 13:42:42', 306221653: '2022-01-01 13:42:53', 306225000: '2022-01-01 13:43:05', 306221765: '2022-01-01 13:43:16', 306221807: '2022-01-01 13:43:27', 306221802: '2022-01-01 13:43:39', 306221804: '2022-01-01 13:43:50', 308304289: '2022-01-01 13:44:01', 308304288: '2022-01-01 13:44:13'}",1593.2753003240853,2,1,5.690144652963043
3452,3452,7756059834,306222385,1,16,58,2022-01-01 16:58:00,"[7756059834, 7756059836, 7756059845, 307662149, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385]",2022-01-01 16:59:18.300,78.3,"{7756059834: '2022-01-01 16:58:00', 7756059836: '2022-01-01 16:58:08', 7756059845: '2022-01-01 16:58:17', 307662149: '2022-01-01 16:58:26', 307661801: '2022-01-01 16:58:34', 307662284: '2022-01-01 16:58:43', 309450366: '2022-01-01 16:58:52', 307662242: '2022-01-01 16:59:00', 306222128: '2022-01-01 16:59:09', 306222385: '2022-01-01 16:59:18'}",645.1755263327996,1,1,5.690144652963043
3453,3453,304525639,309450340,1,21,2,2022-01-01 21:02:00,"[304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229, 1633571571, 309450340]",2022-01-01 21:06:15.500,255.5,"{304525639: '2022-01-01 21:02:00', 307663269: '2022-01-01 21:02:28', 307662889: '2022-01-01 21:02:56', 307662284: '2022-01-01 21:03:25', 309450366: '2022-01-01 21:03:53', 307662242: '2022-01-01 21:04:21', 306222128: '2022-01-01 21:04:50', 309450229: '2022-01-01 21:05:18', 1633571571: '2022-01-01 21:05:47', 309450340: '2022-01-01 21:06:15'}",2109.100447362153,4,3,3.3802893059260857
3454,3454,306224552,290333858,1,13,26,2022-01-01 13:26:00,"[306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 290333858]",2022-01-01 13:32:26.900,386.9,"{306224552: '2022-01-01 13:26:00', 306225009: '2022-01-01 13:26:24', 306225011: '2022-01-01 13:26:48', 306225115: '2022-01-01 13:27:12', 306221900: '2022-01-01 13:27:36', 306222385: '2022-01-01 13:28:00', 306222128: '2022-01-01 13:28:25', 307662242: '2022-01-01 13:28:49', 309450366: '2022-01-01 13:29:13', 307662284: '2022-01-01 13:29:37', 307662889: '2022-01-01 13:30:01', 307663269: '2022-01-01 13:30:25', 304525639: '2022-01-01 13:30:50', 290333444: '2022-01-01 13:31:14', 290333443: '2022-01-01 13:31:38', 307664257: '2022-01-01 13:32:02', 290333858: '2022-01-01 13:32:26'}",3182.701690025015,3,2,4.450723264815215
3455,3455,307662284,3023405360,1,12,11,2022-01-01 12:11:00,"[307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552, 306225000, 306221765, 3023405360]",2022-01-01 12:12:55.100,115.1,"{307662284: '2022-01-01 12:11:00', 309450366: '2022-01-01 12:11:09', 307662242: '2022-01-01 12:11:19', 306222128: '2022-01-01 12:11:28', 306222385: '2022-01-01 12:11:38', 306221900: '2022-01-01 12:11:47', 306225115: '2022-01-01 12:11:57', 306225011: '2022-01-01 12:12:07', 306225009: '2022-01-01 12:12:16', 306224552: '2022-01-01 12:12:26', 306225000: '2022-01-01 12:12:35', 306221765: '2022-01-01 12:12:45', 3023405360: '2022-01-01 12:12:55'}",948.2077780249286,1,3,3.3802893059260857
3456,3456,309450344,306221941,1,18,44,2022-01-01 18:44:00,"[309450344, 309450340, 1633571571, 309450229, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941]",2022-01-01 18:44:54.600,54.6,"{309450344: '2022-01-01 18:44:00', 309450340: '2022-01-01 18:44:06', 1633571571: '2022-01-01 18:44:12', 309450229: '2022-01-01 18:44:18', 306222128: '2022-01-01 18:44:24', 306222385: '2022-01-01 18:44:30', 306221900: '2022-01-01 18:44:36', 306221960: '2022-01-01 18:44:42', 306222676: '2022-01-01 18:44:48', 306221941: '2022-01-01 18:44:54'}",454.35003124442835,4,3,3.3802893059260857
3457,3457,308304288,306221802,1,3,40,2022-01-01 03:40:00,"[308304288, 308304289, 306221804, 306221802]",2022-01-01 03:40:33.900,33.9,"{308304288: '2022-01-01 03:40:00', 308304289: '2022-01-01 03:40:11', 306221804: '2022-01-01 03:40:22', 306221802: '2022-01-01 03:40:33'}",281.7187562161416,3,1,5.690144652963043
