,tripid,pickup_node,dropoff_node,pickup_day,pickup_hour,pickup_minute,pickup_datetime,route,dropoff_datetime,trip_duration,node_timestamps
3892,3892,306225011,309441547,1,20,46,2022-01-01 20:46:00,"[306225011, 306225115, 306222676, 306221941, 399384843, 306221950, 309441547]",2022-01-01 20:47:45.100,105.1,"{306225011: '2022-01-01 20:46:00', 306225115: '2022-01-01 20:46:17', 306222676: '2022-01-01 20:46:35', 306221941: '2022-01-01 20:46:52', 399384843: '2022-01-01 20:47:10', 306221950: '2022-01-01 20:47:27', 309441547: '2022-01-01 20:47:45'}"
3893,3893,7756059834,306219024,1,0,49,2022-01-01 00:49:00,"[7756059834, 7756059836, 7756059845, 307662149, 307661801, 307662284, 309450366, 307662242, 306222128, 309450229, 306226719, 306222462, 306218723, 306219024]",2022-01-01 00:54:03.300,303.3,"{7756059834: '2022-01-01 00:49:00', 7756059836: '2022-01-01 00:49:23', 7756059845: '2022-01-01 00:49:46', 307662149: '2022-01-01 00:50:09', 307661801: '2022-01-01 00:50:33', 307662284: '2022-01-01 00:50:56', 309450366: '2022-01-01 00:51:19', 307662242: '2022-01-01 00:51:43', 306222128: '2022-01-01 00:52:06', 309450229: '2022-01-01 00:52:29', 306226719: '2022-01-01 00:52:53', 306222462: '2022-01-01 00:53:16', 306218723: '2022-01-01 00:53:39', 306219024: '2022-01-01 00:54:03'}"
3894,3894,306222462,309441547,1,20,46,2022-01-01 20:46:00,"[306222462, 306224552, 306225000, 306221765, 306221807, 306221802, 3023405356, 306221950, 309441547]",2022-01-01 20:48:42.400,162.4,"{306222462: '2022-01-01 20:46:00', 306224552: '2022-01-01 20:46:20', 306225000: '2022-01-01 20:46:40', 306221765: '2022-01-01 20:47:00', 306221807: '2022-01-01 20:47:21', 306221802: '2022-01-01 20:47:41', 3023405356: '2022-01-01 20:48:01', 306221950: '2022-01-01 20:48:22', 309441547: '2022-01-01 20:48:42'}"
3895,3895,309441548,7756059834,1,15,3,2022-01-01 15:03:00,"[309441548, 309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149, 7756059845, 7756059836, 7756059834]",2022-01-01 15:05:51.900,171.9,"{309441548: '2022-01-01 15:03:00', 309441562: '2022-01-01 15:03:09', 309441547: '2022-01-01 15:03:19', 306221950: '2022-01-01 15:03:28', 399384843: '2022-01-01 15:03:38', 306221941: '2022-01-01 15:03:47', 306222676: '2022-01-01 15:03:57', 306221960: '2022-01-01 15:04:06', 306221900: '2022-01-01 15:04:16', 306222385: '2022-01-01 15:04:25', 306222128: '2022-01-01 15:04:35', 307662242: '2022-01-01 15:04:45', 309450366: '2022-01-01 15:04:54', 307662284: '2022-01-01 15:05:04', 307661801: '2022-01-01 15:05:13', 307662149: '2022-01-01 15:05:23', 7756059845: '2022-01-01 15:05:32', 7756059836: '2022-01-01 15:05:42', 7756059834: '2022-01-01 15:05:51'}"
3896,3896,306222385,306221960,1,8,55,2022-01-01 08:55:00,"[306222385, 306221900, 306221960]",2022-01-01 08:55:04.300,4.3,"{306222385: '2022-01-01 08:55:00', 306221900: '2022-01-01 08:55:02', 306221960: '2022-01-01 08:55:04'}"
3897,3897,2586413037,354863048,1,8,17,2022-01-01 08:17:00,"[2586413037, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 354863048]",2022-01-01 08:18:20.200,80.2,"{2586413037: '2022-01-01 08:17:00', 306221941: '2022-01-01 08:17:08', 306222676: '2022-01-01 08:17:17', 306221960: '2022-01-01 08:17:26', 306221900: '2022-01-01 08:17:35', 306222385: '2022-01-01 08:17:44', 306222128: '2022-01-01 08:17:53', 307662242: '2022-01-01 08:18:02', 309450366: '2022-01-01 08:18:11', 354863048: '2022-01-01 08:18:20'}"
3898,3898,2586413037,306222383,1,1,19,2022-01-01 01:19:00,"[2586413037, 306221941, 306222676, 306221960, 306221900, 306222385, 306222383]",2022-01-01 01:19:40.200,40.2,"{2586413037: '2022-01-01 01:19:00', 306221941: '2022-01-01 01:19:06', 306222676: '2022-01-01 01:19:13', 306221960: '2022-01-01 01:19:20', 306221900: '2022-01-01 01:19:26', 306222385: '2022-01-01 01:19:33', 306222383: '2022-01-01 01:19:40'}"
3899,3899,308304289,306222676,1,15,33,2022-01-01 15:33:00,"[308304289, 306221804, 306221802, 306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306222676]",2022-01-01 15:34:52.600,112.6,"{308304289: '2022-01-01 15:33:00', 306221804: '2022-01-01 15:33:12', 306221802: '2022-01-01 15:33:25', 306221807: '2022-01-01 15:33:37', 306221765: '2022-01-01 15:33:50', 306225000: '2022-01-01 15:34:02', 306221653: '2022-01-01 15:34:15', 306225011: '2022-01-01 15:34:27', 306225115: '2022-01-01 15:34:40', 306222676: '2022-01-01 15:34:52'}"
3900,3900,1479963453,3023405360,1,17,16,2022-01-01 17:16:00,"[1479963453, 309441562, 309441547, 306221950, 3023405356, 306221802, 306221807, 306221765, 3023405360]",2022-01-01 17:19:30.000,210.0,"{1479963453: '2022-01-01 17:16:00', 309441562: '2022-01-01 17:16:26', 309441547: '2022-01-01 17:16:52', 306221950: '2022-01-01 17:17:18', 3023405356: '2022-01-01 17:17:45', 306221802: '2022-01-01 17:18:11', 306221807: '2022-01-01 17:18:37', 306221765: '2022-01-01 17:19:03', 3023405360: '2022-01-01 17:19:30'}"
3901,3901,7756059834,307664334,1,6,4,2022-01-01 06:04:00,"[7756059834, 7756059836, 7756059845, 307662149, 307661801, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 307664242, 307664334]",2022-01-01 06:09:12.700,312.7,"{7756059834: '2022-01-01 06:04:00', 7756059836: '2022-01-01 06:04:24', 7756059845: '2022-01-01 06:04:48', 307662149: '2022-01-01 06:05:12', 307661801: '2022-01-01 06:05:36', 307662284: '2022-01-01 06:06:00', 307662889: '2022-01-01 06:06:24', 307663269: '2022-01-01 06:06:48', 304525639: '2022-01-01 06:07:12', 290333444: '2022-01-01 06:07:36', 290333443: '2022-01-01 06:08:00', 307664257: '2022-01-01 06:08:24', 307664242: '2022-01-01 06:08:48', 307664334: '2022-01-01 06:09:12'}"
3902,3902,309450234,280430536,1,14,52,2022-01-01 14:52:00,"[309450234, 354863308, 307662238, 354863048, 307662198, 307661801, 280430536]",2022-01-01 14:53:06.700,66.7,"{309450234: '2022-01-01 14:52:00', 354863308: '2022-01-01 14:52:11', 307662238: '2022-01-01 14:52:22', 354863048: '2022-01-01 14:52:33', 307662198: '2022-01-01 14:52:44', 307661801: '2022-01-01 14:52:55', 280430536: '2022-01-01 14:53:06'}"
3903,3903,307662149,309441548,1,19,11,2022-01-01 19:11:00,"[307662149, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950, 309441547, 309441548]",2022-01-01 19:13:30.500,150.5,"{307662149: '2022-01-01 19:11:00', 307661801: '2022-01-01 19:11:10', 307662284: '2022-01-01 19:11:21', 309450366: '2022-01-01 19:11:32', 307662242: '2022-01-01 19:11:43', 306222128: '2022-01-01 19:11:53', 306222385: '2022-01-01 19:12:04', 306221900: '2022-01-01 19:12:15', 306221960: '2022-01-01 19:12:26', 306222676: '2022-01-01 19:12:36', 306221941: '2022-01-01 19:12:47', 399384843: '2022-01-01 19:12:58', 306221950: '2022-01-01 19:13:09', 309441547: '2022-01-01 19:13:19', 309441548: '2022-01-01 19:13:30'}"
3904,3904,307662284,306226719,1,9,29,2022-01-01 09:29:00,"[307662284, 309450366, 307662242, 306222128, 309450229, 306226719]",2022-01-01 09:29:42.600,42.6,"{307662284: '2022-01-01 09:29:00', 309450366: '2022-01-01 09:29:08', 307662242: '2022-01-01 09:29:17', 306222128: '2022-01-01 09:29:25', 309450229: '2022-01-01 09:29:34', 306226719: '2022-01-01 09:29:42'}"
3905,3905,309441562,1479963453,1,15,33,2022-01-01 15:33:00,"[309441562, 1479963453]",2022-01-01 15:34:06.800,66.8,"{309441562: '2022-01-01 15:33:00', 1479963453: '2022-01-01 15:34:06'}"
3906,3906,307662889,307664257,1,6,23,2022-01-01 06:23:00,"[307662889, 307663269, 304525639, 290333444, 290333443, 307664257]",2022-01-01 06:25:06.100,126.1,"{307662889: '2022-01-01 06:23:00', 307663269: '2022-01-01 06:23:25', 304525639: '2022-01-01 06:23:50', 290333444: '2022-01-01 06:24:15', 290333443: '2022-01-01 06:24:40', 307664257: '2022-01-01 06:25:06'}"
3907,3907,290333858,307664257,1,21,29,2022-01-01 21:29:00,"[290333858, 307664257]",2022-01-01 21:29:51.500,51.5,"{290333858: '2022-01-01 21:29:00', 307664257: '2022-01-01 21:29:51'}"
3908,3908,307662198,309450340,1,14,21,2022-01-01 14:21:00,"[307662198, 354863048, 307662238, 354863308, 1633571571, 309450340]",2022-01-01 14:21:51.600,51.6,"{307662198: '2022-01-01 14:21:00', 354863048: '2022-01-01 14:21:10', 307662238: '2022-01-01 14:21:20', 354863308: '2022-01-01 14:21:30', 1633571571: '2022-01-01 14:21:41', 309450340: '2022-01-01 14:21:51'}"
3909,3909,306222128,306225011,1,8,35,2022-01-01 08:35:00,"[306222128, 306222385, 306221900, 306225115, 306225011]",2022-01-01 08:35:39.500,39.5,"{306222128: '2022-01-01 08:35:00', 306222385: '2022-01-01 08:35:09', 306221900: '2022-01-01 08:35:19', 306225115: '2022-01-01 08:35:29', 306225011: '2022-01-01 08:35:39'}"
3910,3910,309450234,7756059875,1,2,16,2022-01-01 02:16:00,"[309450234, 354863308, 307662238, 354863048, 307662198, 307661801, 307662149, 7756059875]",2022-01-01 02:17:18.300,78.3,"{309450234: '2022-01-01 02:16:00', 354863308: '2022-01-01 02:16:11', 307662238: '2022-01-01 02:16:22', 354863048: '2022-01-01 02:16:33', 307662198: '2022-01-01 02:16:44', 307661801: '2022-01-01 02:16:55', 307662149: '2022-01-01 02:17:07', 7756059875: '2022-01-01 02:17:18'}"
3911,3911,307662199,399384843,1,8,50,2022-01-01 08:50:00,"[307662199, 307662198, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843]",2022-01-01 08:51:19.100,79.1,"{307662199: '2022-01-01 08:50:00', 307662198: '2022-01-01 08:50:06', 307661801: '2022-01-01 08:50:13', 307662284: '2022-01-01 08:50:19', 309450366: '2022-01-01 08:50:26', 307662242: '2022-01-01 08:50:32', 306222128: '2022-01-01 08:50:39', 306222385: '2022-01-01 08:50:46', 306221900: '2022-01-01 08:50:52', 306221960: '2022-01-01 08:50:59', 306222676: '2022-01-01 08:51:05', 306221941: '2022-01-01 08:51:12', 399384843: '2022-01-01 08:51:19'}"
3912,3912,297675884,7756059875,1,1,44,2022-01-01 01:44:00,"[297675884, 307663269, 307662889, 307662284, 307661801, 307662149, 7756059875]",2022-01-01 01:48:08.700,248.7,"{297675884: '2022-01-01 01:44:00', 307663269: '2022-01-01 01:44:41', 307662889: '2022-01-01 01:45:22', 307662284: '2022-01-01 01:46:04', 307661801: '2022-01-01 01:46:45', 307662149: '2022-01-01 01:47:27', 7756059875: '2022-01-01 01:48:08'}"
3913,3913,280324491,7756059875,1,2,58,2022-01-01 02:58:00,"[280324491, 280324485, 307662889, 307662284, 307661801, 307662149, 7756059875]",2022-01-01 03:02:37.600,277.6,"{280324491: '2022-01-01 02:58:00', 280324485: '2022-01-01 02:58:46', 307662889: '2022-01-01 02:59:32', 307662284: '2022-01-01 03:00:18', 307661801: '2022-01-01 03:01:05', 307662149: '2022-01-01 03:01:51', 7756059875: '2022-01-01 03:02:37'}"
3914,3914,306222462,307662889,1,13,30,2022-01-01 13:30:00,"[306222462, 306226719, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889]",2022-01-01 13:33:33.500,213.5,"{306222462: '2022-01-01 13:30:00', 306226719: '2022-01-01 13:30:30', 309450229: '2022-01-01 13:31:01', 306222128: '2022-01-01 13:31:31', 307662242: '2022-01-01 13:32:02', 309450366: '2022-01-01 13:32:32', 307662284: '2022-01-01 13:33:03', 307662889: '2022-01-01 13:33:33'}"
3915,3915,309441562,3023405360,1,1,51,2022-01-01 01:51:00,"[309441562, 309441547, 306221950, 3023405356, 306221802, 306221807, 306221765, 3023405360]",2022-01-01 01:53:23.200,143.2,"{309441562: '2022-01-01 01:51:00', 309441547: '2022-01-01 01:51:20', 306221950: '2022-01-01 01:51:40', 3023405356: '2022-01-01 01:52:01', 306221802: '2022-01-01 01:52:21', 306221807: '2022-01-01 01:52:42', 306221765: '2022-01-01 01:53:02', 3023405360: '2022-01-01 01:53:23'}"
3916,3916,1633571571,307664257,1,2,36,2022-01-01 02:36:00,"[1633571571, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257]",2022-01-01 02:40:38.400,278.4,"{1633571571: '2022-01-01 02:36:00', 309450229: '2022-01-01 02:36:25', 306222128: '2022-01-01 02:36:50', 307662242: '2022-01-01 02:37:15', 309450366: '2022-01-01 02:37:41', 307662284: '2022-01-01 02:38:06', 307662889: '2022-01-01 02:38:31', 307663269: '2022-01-01 02:38:57', 304525639: '2022-01-01 02:39:22', 290333444: '2022-01-01 02:39:47', 290333443: '2022-01-01 02:40:13', 307664257: '2022-01-01 02:40:38'}"
3917,3917,3023405356,309450340,1,3,17,2022-01-01 03:17:00,"[3023405356, 306221802, 306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 309450229, 1633571571, 309450340]",2022-01-01 03:19:01.500,121.5,"{3023405356: '2022-01-01 03:17:00', 306221802: '2022-01-01 03:17:09', 306221807: '2022-01-01 03:17:18', 306221765: '2022-01-01 03:17:28', 306225000: '2022-01-01 03:17:37', 306221653: '2022-01-01 03:17:46', 306225011: '2022-01-01 03:17:56', 306225115: '2022-01-01 03:18:05', 306221900: '2022-01-01 03:18:14', 306222385: '2022-01-01 03:18:24', 306222128: '2022-01-01 03:18:33', 309450229: '2022-01-01 03:18:42', 1633571571: '2022-01-01 03:18:52', 309450340: '2022-01-01 03:19:01'}"
3918,3918,307662199,7756059836,1,16,24,2022-01-01 16:24:00,"[307662199, 307662198, 307661801, 307662149, 7756059845, 7756059836]",2022-01-01 16:24:27.400,27.4,"{307662199: '2022-01-01 16:24:00', 307662198: '2022-01-01 16:24:05', 307661801: '2022-01-01 16:24:10', 307662149: '2022-01-01 16:24:16', 7756059845: '2022-01-01 16:24:21', 7756059836: '2022-01-01 16:24:27'}"
3919,3919,306221671,354863308,1,8,21,2022-01-01 08:21:00,"[306221671, 306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 309450229, 1633571571, 354863308]",2022-01-01 08:22:56.700,116.7,"{306221671: '2022-01-01 08:21:00', 306221807: '2022-01-01 08:21:08', 306221765: '2022-01-01 08:21:17', 306225000: '2022-01-01 08:21:26', 306224552: '2022-01-01 08:21:35', 306225009: '2022-01-01 08:21:44', 306225011: '2022-01-01 08:21:53', 306225115: '2022-01-01 08:22:02', 306221900: '2022-01-01 08:22:11', 306222385: '2022-01-01 08:22:20', 306222128: '2022-01-01 08:22:29', 309450229: '2022-01-01 08:22:38', 1633571571: '2022-01-01 08:22:47', 354863308: '2022-01-01 08:22:56'}"
3920,3920,308304289,306221807,1,18,54,2022-01-01 18:54:00,"[308304289, 306221804, 306221802, 306221807]",2022-01-01 18:54:45.400,45.4,"{308304289: '2022-01-01 18:54:00', 306221804: '2022-01-01 18:54:15', 306221802: '2022-01-01 18:54:30', 306221807: '2022-01-01 18:54:45'}"
3921,3921,7756059834,309450366,1,19,15,2022-01-01 19:15:00,"[7756059834, 7756059836, 7756059845, 307662149, 307661801, 307662284, 309450366]",2022-01-01 19:15:46.700,46.7,"{7756059834: '2022-01-01 19:15:00', 7756059836: '2022-01-01 19:15:07', 7756059845: '2022-01-01 19:15:15', 307662149: '2022-01-01 19:15:23', 307661801: '2022-01-01 19:15:31', 307662284: '2022-01-01 19:15:38', 309450366: '2022-01-01 19:15:46'}"
3922,3922,354863308,7756059836,1,23,25,2022-01-01 23:25:00,"[354863308, 307662238, 354863048, 307662198, 307661801, 307662149, 7756059845, 7756059836]",2022-01-01 23:25:59.400,59.4,"{354863308: '2022-01-01 23:25:00', 307662238: '2022-01-01 23:25:08', 354863048: '2022-01-01 23:25:16', 307662198: '2022-01-01 23:25:25', 307661801: '2022-01-01 23:25:33', 307662149: '2022-01-01 23:25:42', 7756059845: '2022-01-01 23:25:50', 7756059836: '2022-01-01 23:25:59'}"
3923,3923,309450340,7756059836,1,16,57,2022-01-01 16:57:00,"[309450340, 1633571571, 354863308, 307662238, 354863048, 307662198, 307661801, 307662149, 7756059845, 7756059836]",2022-01-01 16:58:16.300,76.3,"{309450340: '2022-01-01 16:57:00', 1633571571: '2022-01-01 16:57:08', 354863308: '2022-01-01 16:57:16', 307662238: '2022-01-01 16:57:25', 354863048: '2022-01-01 16:57:33', 307662198: '2022-01-01 16:57:42', 307661801: '2022-01-01 16:57:50', 307662149: '2022-01-01 16:57:59', 7756059845: '2022-01-01 16:58:07', 7756059836: '2022-01-01 16:58:16'}"
3924,3924,297675884,306226719,1,19,57,2022-01-01 19:57:00,"[297675884, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229, 306226719]",2022-01-01 20:01:07.700,247.7,"{297675884: '2022-01-01 19:57:00', 307663269: '2022-01-01 19:57:30', 307662889: '2022-01-01 19:58:01', 307662284: '2022-01-01 19:58:32', 309450366: '2022-01-01 19:59:03', 307662242: '2022-01-01 19:59:34', 306222128: '2022-01-01 20:00:05', 309450229: '2022-01-01 20:00:36', 306226719: '2022-01-01 20:01:07'}"
3925,3925,306222676,280324485,1,22,49,2022-01-01 22:49:00,"[306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 280324485]",2022-01-01 22:53:28.100,268.1,"{306222676: '2022-01-01 22:49:00', 306221960: '2022-01-01 22:49:29', 306221900: '2022-01-01 22:49:59', 306222385: '2022-01-01 22:50:29', 306222128: '2022-01-01 22:50:59', 307662242: '2022-01-01 22:51:28', 309450366: '2022-01-01 22:51:58', 307662284: '2022-01-01 22:52:28', 307662889: '2022-01-01 22:52:58', 280324485: '2022-01-01 22:53:28'}"
3926,3926,290333858,307662889,1,14,2,2022-01-01 14:02:00,"[290333858, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889]",2022-01-01 14:04:57.600,177.6,"{290333858: '2022-01-01 14:02:00', 307664257: '2022-01-01 14:02:29', 290333443: '2022-01-01 14:02:59', 290333444: '2022-01-01 14:03:28', 304525639: '2022-01-01 14:03:58', 307663269: '2022-01-01 14:04:28', 307662889: '2022-01-01 14:04:57'}"
3927,3927,309450234,399384843,1,10,16,2022-01-01 10:16:00,"[309450234, 354863308, 1633571571, 309450229, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843]",2022-01-01 10:16:58.900,58.9,"{309450234: '2022-01-01 10:16:00', 354863308: '2022-01-01 10:16:05', 1633571571: '2022-01-01 10:16:11', 309450229: '2022-01-01 10:16:17', 306222128: '2022-01-01 10:16:23', 306222385: '2022-01-01 10:16:29', 306221900: '2022-01-01 10:16:35', 306221960: '2022-01-01 10:16:41', 306222676: '2022-01-01 10:16:47', 306221941: '2022-01-01 10:16:53', 399384843: '2022-01-01 10:16:58'}"
3928,3928,309450234,309450366,1,11,58,2022-01-01 11:58:00,"[309450234, 354863308, 307662238, 354863048, 309450366]",2022-01-01 11:58:39.500,39.5,"{309450234: '2022-01-01 11:58:00', 354863308: '2022-01-01 11:58:09', 307662238: '2022-01-01 11:58:19', 354863048: '2022-01-01 11:58:29', 309450366: '2022-01-01 11:58:39'}"
3929,3929,1633571571,306225011,1,11,41,2022-01-01 11:41:00,"[1633571571, 309450229, 306222128, 306222385, 306221900, 306225115, 306225011]",2022-01-01 11:41:52.300,52.3,"{1633571571: '2022-01-01 11:41:00', 309450229: '2022-01-01 11:41:08', 306222128: '2022-01-01 11:41:17', 306222385: '2022-01-01 11:41:26', 306221900: '2022-01-01 11:41:34', 306225115: '2022-01-01 11:41:43', 306225011: '2022-01-01 11:41:52'}"
3930,3930,307662284,309450340,1,4,25,2022-01-01 04:25:00,"[307662284, 309450366, 307662242, 306222128, 309450229, 1633571571, 309450340]",2022-01-01 04:25:50.400,50.4,"{307662284: '2022-01-01 04:25:00', 309450366: '2022-01-01 04:25:08', 307662242: '2022-01-01 04:25:16', 306222128: '2022-01-01 04:25:25', 309450229: '2022-01-01 04:25:33', 1633571571: '2022-01-01 04:25:42', 309450340: '2022-01-01 04:25:50'}"
3931,3931,7756059836,354863048,1,5,26,2022-01-01 05:26:00,"[7756059836, 7756059845, 307662149, 307661801, 307662198, 354863048]",2022-01-01 05:26:41.400,41.4,"{7756059836: '2022-01-01 05:26:00', 7756059845: '2022-01-01 05:26:08', 307662149: '2022-01-01 05:26:16', 307661801: '2022-01-01 05:26:24', 307662198: '2022-01-01 05:26:33', 354863048: '2022-01-01 05:26:41'}"
3932,3932,306221900,3023405356,1,8,22,2022-01-01 08:22:00,"[306221900, 306225115, 306225011, 306225009, 306224552, 306225000, 306221765, 306221807, 306221802, 3023405356]",2022-01-01 08:23:23.900,83.9,"{306221900: '2022-01-01 08:22:00', 306225115: '2022-01-01 08:22:09', 306225011: '2022-01-01 08:22:18', 306225009: '2022-01-01 08:22:27', 306224552: '2022-01-01 08:22:37', 306225000: '2022-01-01 08:22:46', 306221765: '2022-01-01 08:22:55', 306221807: '2022-01-01 08:23:05', 306221802: '2022-01-01 08:23:14', 3023405356: '2022-01-01 08:23:23'}"
3933,3933,306221960,308304289,1,7,37,2022-01-01 07:37:00,"[306221960, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802, 306221804, 308304289]",2022-01-01 07:38:52.400,112.4,"{306221960: '2022-01-01 07:37:00', 306221900: '2022-01-01 07:37:11', 306225115: '2022-01-01 07:37:22', 306225011: '2022-01-01 07:37:33', 306221653: '2022-01-01 07:37:44', 306225000: '2022-01-01 07:37:56', 306221765: '2022-01-01 07:38:07', 306221807: '2022-01-01 07:38:18', 306221802: '2022-01-01 07:38:29', 306221804: '2022-01-01 07:38:41', 308304289: '2022-01-01 07:38:52'}"
