,Pickup Square,Dropoff Square,Pickup Time,Pickup Hour,Pickup Minute,Pickup Weekday,Pickup Coordinates,Dropoff Coordinates,Manhattan Distance,Paths,Path Timestamp
9277,20,88,2021-01-02 00:31:00,12,31,5,"(0, 2)","(8, 8)",14,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [8, 3], [8, 4], [8, 5], [8, 6], [8, 7], [8, 8]]","{(0, 2): '2021-01-02 00:31:00', (1, 2): '2021-01-02 00:32:00', (2, 2): '2021-01-02 00:33:00', (3, 2): '2021-01-02 00:34:00', (4, 2): '2021-01-02 00:35:00', (5, 2): '2021-01-02 00:36:00', (6, 2): '2021-01-02 00:37:00', (7, 2): '2021-01-02 00:38:00', (8, 2): '2021-01-02 00:39:00', (8, 3): '2021-01-02 00:40:00', (8, 4): '2021-01-02 00:41:00', (8, 5): '2021-01-02 00:42:00', (8, 6): '2021-01-02 00:43:00', (8, 7): '2021-01-02 00:44:00', (8, 8): '2021-01-02 00:45:00'}"
9278,83,59,2021-01-02 01:36:00,13,36,3,"(3, 8)","(9, 5)",9,"[[3, 8], [4, 8], [5, 8], [6, 8], [7, 8], [8, 8], [9, 8], [9, 7], [9, 6], [9, 5]]","{(3, 8): '2021-01-02 01:36:00', (4, 8): '2021-01-02 01:37:00', (5, 8): '2021-01-02 01:38:00', (6, 8): '2021-01-02 01:39:00', (7, 8): '2021-01-02 01:40:00', (8, 8): '2021-01-02 01:41:00', (9, 8): '2021-01-02 01:42:00', (9, 7): '2021-01-02 01:43:00', (9, 6): '2021-01-02 01:44:00', (9, 5): '2021-01-02 01:45:00'}"
9279,23,15,2021-01-02 11:07:00,23,7,2,"(3, 2)","(5, 1)",3,"[[3, 2], [4, 2], [5, 2], [5, 1]]","{(3, 2): '2021-01-02 11:07:00', (4, 2): '2021-01-02 11:08:00', (5, 2): '2021-01-02 11:09:00', (5, 1): '2021-01-02 11:10:00'}"
9280,65,16,2021-01-01 17:20:00,5,20,1,"(5, 6)","(6, 1)",6,"[[5, 6], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2], [6, 1]]","{(5, 6): '2021-01-01 17:20:00', (6, 6): '2021-01-01 17:21:00', (6, 5): '2021-01-01 17:22:00', (6, 4): '2021-01-01 17:23:00', (6, 3): '2021-01-01 17:24:00', (6, 2): '2021-01-01 17:25:00', (6, 1): '2021-01-01 17:26:00'}"
9281,62,99,2021-01-01 23:04:00,11,4,4,"(2, 6)","(9, 9)",10,"[[2, 6], [3, 6], [4, 6], [5, 6], [6, 6], [7, 6], [8, 6], [9, 6], [9, 7], [9, 8], [9, 9]]","{(2, 6): '2021-01-01 23:04:00', (3, 6): '2021-01-01 23:05:00', (4, 6): '2021-01-01 23:06:00', (5, 6): '2021-01-01 23:07:00', (6, 6): '2021-01-01 23:08:00', (7, 6): '2021-01-01 23:09:00', (8, 6): '2021-01-01 23:10:00', (9, 6): '2021-01-01 23:11:00', (9, 7): '2021-01-01 23:12:00', (9, 8): '2021-01-01 23:13:00', (9, 9): '2021-01-01 23:14:00'}"
9282,49,42,2021-01-02 08:19:00,20,19,6,"(9, 4)","(2, 4)",7,"[[9, 4], [8, 4], [7, 4], [6, 4], [5, 4], [4, 4], [3, 4], [2, 4]]","{(9, 4): '2021-01-02 08:19:00', (8, 4): '2021-01-02 08:20:00', (7, 4): '2021-01-02 08:21:00', (6, 4): '2021-01-02 08:22:00', (5, 4): '2021-01-02 08:23:00', (4, 4): '2021-01-02 08:24:00', (3, 4): '2021-01-02 08:25:00', (2, 4): '2021-01-02 08:26:00'}"
9283,18,46,2021-01-01 21:23:00,9,23,1,"(8, 1)","(6, 4)",5,"[[8, 1], [7, 1], [6, 1], [6, 2], [6, 3], [6, 4]]","{(8, 1): '2021-01-01 21:23:00', (7, 1): '2021-01-01 21:24:00', (6, 1): '2021-01-01 21:25:00', (6, 2): '2021-01-01 21:26:00', (6, 3): '2021-01-01 21:27:00', (6, 4): '2021-01-01 21:28:00'}"
9284,24,19,2021-01-02 09:14:00,21,14,2,"(4, 2)","(9, 1)",6,"[[4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [9, 1]]","{(4, 2): '2021-01-02 09:14:00', (5, 2): '2021-01-02 09:15:00', (6, 2): '2021-01-02 09:16:00', (7, 2): '2021-01-02 09:17:00', (8, 2): '2021-01-02 09:18:00', (9, 2): '2021-01-02 09:19:00', (9, 1): '2021-01-02 09:20:00'}"
9285,48,89,2021-01-02 10:11:00,22,11,5,"(8, 4)","(9, 8)",5,"[[8, 4], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8]]","{(8, 4): '2021-01-02 10:11:00', (9, 4): '2021-01-02 10:12:00', (9, 5): '2021-01-02 10:13:00', (9, 6): '2021-01-02 10:14:00', (9, 7): '2021-01-02 10:15:00', (9, 8): '2021-01-02 10:16:00'}"
9286,73,67,2021-01-01 21:07:00,9,7,0,"(3, 7)","(7, 6)",5,"[[3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [7, 6]]","{(3, 7): '2021-01-01 21:07:00', (4, 7): '2021-01-01 21:08:00', (5, 7): '2021-01-01 21:09:00', (6, 7): '2021-01-01 21:10:00', (7, 7): '2021-01-01 21:11:00', (7, 6): '2021-01-01 21:12:00'}"
9287,69,68,2021-01-01 17:12:00,5,12,6,"(9, 6)","(8, 6)",1,"[[9, 6], [8, 6]]","{(9, 6): '2021-01-01 17:12:00', (8, 6): '2021-01-01 17:13:00'}"
9288,90,81,2021-01-02 08:08:00,20,8,2,"(0, 9)","(1, 8)",2,"[[0, 9], [1, 9], [1, 8]]","{(0, 9): '2021-01-02 08:08:00', (1, 9): '2021-01-02 08:09:00', (1, 8): '2021-01-02 08:10:00'}"
9289,55,32,2021-01-01 19:17:00,7,17,2,"(5, 5)","(2, 3)",5,"[[5, 5], [4, 5], [3, 5], [2, 5], [2, 4], [2, 3]]","{(5, 5): '2021-01-01 19:17:00', (4, 5): '2021-01-01 19:18:00', (3, 5): '2021-01-01 19:19:00', (2, 5): '2021-01-01 19:20:00', (2, 4): '2021-01-01 19:21:00', (2, 3): '2021-01-01 19:22:00'}"
9290,65,67,2021-01-02 09:47:00,21,47,1,"(5, 6)","(7, 6)",2,"[[5, 6], [6, 6], [7, 6]]","{(5, 6): '2021-01-02 09:47:00', (6, 6): '2021-01-02 09:48:00', (7, 6): '2021-01-02 09:49:00'}"
9291,10,56,2021-01-01 18:12:00,6,12,5,"(0, 1)","(6, 5)",10,"[[0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [6, 2], [6, 3], [6, 4], [6, 5]]","{(0, 1): '2021-01-01 18:12:00', (1, 1): '2021-01-01 18:13:00', (2, 1): '2021-01-01 18:14:00', (3, 1): '2021-01-01 18:15:00', (4, 1): '2021-01-01 18:16:00', (5, 1): '2021-01-01 18:17:00', (6, 1): '2021-01-01 18:18:00', (6, 2): '2021-01-01 18:19:00', (6, 3): '2021-01-01 18:20:00', (6, 4): '2021-01-01 18:21:00', (6, 5): '2021-01-01 18:22:00'}"
9292,89,33,2021-01-01 14:55:00,2,55,6,"(9, 8)","(3, 3)",11,"[[9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4], [3, 3]]","{(9, 8): '2021-01-01 14:55:00', (8, 8): '2021-01-01 14:56:00', (7, 8): '2021-01-01 14:57:00', (6, 8): '2021-01-01 14:58:00', (5, 8): '2021-01-01 14:59:00', (4, 8): '2021-01-01 15:00:00', (3, 8): '2021-01-01 15:01:00', (3, 7): '2021-01-01 15:02:00', (3, 6): '2021-01-01 15:03:00', (3, 5): '2021-01-01 15:04:00', (3, 4): '2021-01-01 15:05:00', (3, 3): '2021-01-01 15:06:00'}"
9293,7,11,2021-01-02 04:50:00,16,50,3,"(7, 0)","(1, 1)",7,"[[7, 0], [6, 0], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [1, 1]]","{(7, 0): '2021-01-02 04:50:00', (6, 0): '2021-01-02 04:51:00', (5, 0): '2021-01-02 04:52:00', (4, 0): '2021-01-02 04:53:00', (3, 0): '2021-01-02 04:54:00', (2, 0): '2021-01-02 04:55:00', (1, 0): '2021-01-02 04:56:00', (1, 1): '2021-01-02 04:57:00'}"
9294,84,40,2021-01-01 23:23:00,11,23,1,"(4, 8)","(0, 4)",8,"[[4, 8], [3, 8], [2, 8], [1, 8], [0, 8], [0, 7], [0, 6], [0, 5], [0, 4]]","{(4, 8): '2021-01-01 23:23:00', (3, 8): '2021-01-01 23:24:00', (2, 8): '2021-01-01 23:25:00', (1, 8): '2021-01-01 23:26:00', (0, 8): '2021-01-01 23:27:00', (0, 7): '2021-01-01 23:28:00', (0, 6): '2021-01-01 23:29:00', (0, 5): '2021-01-01 23:30:00', (0, 4): '2021-01-01 23:31:00'}"
9295,21,38,2021-01-02 06:18:00,18,18,5,"(1, 2)","(8, 3)",8,"[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [8, 3]]","{(1, 2): '2021-01-02 06:18:00', (2, 2): '2021-01-02 06:19:00', (3, 2): '2021-01-02 06:20:00', (4, 2): '2021-01-02 06:21:00', (5, 2): '2021-01-02 06:22:00', (6, 2): '2021-01-02 06:23:00', (7, 2): '2021-01-02 06:24:00', (8, 2): '2021-01-02 06:25:00', (8, 3): '2021-01-02 06:26:00'}"
9296,56,99,2021-01-02 03:02:00,15,2,6,"(6, 5)","(9, 9)",7,"[[6, 5], [7, 5], [8, 5], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9]]","{(6, 5): '2021-01-02 03:02:00', (7, 5): '2021-01-02 03:03:00', (8, 5): '2021-01-02 03:04:00', (9, 5): '2021-01-02 03:05:00', (9, 6): '2021-01-02 03:06:00', (9, 7): '2021-01-02 03:07:00', (9, 8): '2021-01-02 03:08:00', (9, 9): '2021-01-02 03:09:00'}"
9297,91,40,2021-01-01 21:43:00,9,43,5,"(1, 9)","(0, 4)",6,"[[1, 9], [0, 9], [0, 8], [0, 7], [0, 6], [0, 5], [0, 4]]","{(1, 9): '2021-01-01 21:43:00', (0, 9): '2021-01-01 21:44:00', (0, 8): '2021-01-01 21:45:00', (0, 7): '2021-01-01 21:46:00', (0, 6): '2021-01-01 21:47:00', (0, 5): '2021-01-01 21:48:00', (0, 4): '2021-01-01 21:49:00'}"
9298,68,0,2021-01-02 02:21:00,14,21,1,"(8, 6)","(0, 0)",14,"[[8, 6], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6], [1, 6], [0, 6], [0, 5], [0, 4], [0, 3], [0, 2], [0, 1], [0, 0]]","{(8, 6): '2021-01-02 02:21:00', (7, 6): '2021-01-02 02:22:00', (6, 6): '2021-01-02 02:23:00', (5, 6): '2021-01-02 02:24:00', (4, 6): '2021-01-02 02:25:00', (3, 6): '2021-01-02 02:26:00', (2, 6): '2021-01-02 02:27:00', (1, 6): '2021-01-02 02:28:00', (0, 6): '2021-01-02 02:29:00', (0, 5): '2021-01-02 02:30:00', (0, 4): '2021-01-02 02:31:00', (0, 3): '2021-01-02 02:32:00', (0, 2): '2021-01-02 02:33:00', (0, 1): '2021-01-02 02:34:00', (0, 0): '2021-01-02 02:35:00'}"
9299,8,77,2021-01-01 19:50:00,7,50,4,"(8, 0)","(7, 7)",8,"[[8, 0], [7, 0], [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7]]","{(8, 0): '2021-01-01 19:50:00', (7, 0): '2021-01-01 19:51:00', (7, 1): '2021-01-01 19:52:00', (7, 2): '2021-01-01 19:53:00', (7, 3): '2021-01-01 19:54:00', (7, 4): '2021-01-01 19:55:00', (7, 5): '2021-01-01 19:56:00', (7, 6): '2021-01-01 19:57:00', (7, 7): '2021-01-01 19:58:00'}"
9300,27,32,2021-01-01 13:44:00,1,44,6,"(7, 2)","(2, 3)",6,"[[7, 2], [6, 2], [5, 2], [4, 2], [3, 2], [2, 2], [2, 3]]","{(7, 2): '2021-01-01 13:44:00', (6, 2): '2021-01-01 13:45:00', (5, 2): '2021-01-01 13:46:00', (4, 2): '2021-01-01 13:47:00', (3, 2): '2021-01-01 13:48:00', (2, 2): '2021-01-01 13:49:00', (2, 3): '2021-01-01 13:50:00'}"
9301,10,35,2021-01-02 05:53:00,17,53,0,"(0, 1)","(5, 3)",7,"[[0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3]]","{(0, 1): '2021-01-02 05:53:00', (1, 1): '2021-01-02 05:54:00', (2, 1): '2021-01-02 05:55:00', (3, 1): '2021-01-02 05:56:00', (4, 1): '2021-01-02 05:57:00', (5, 1): '2021-01-02 05:58:00', (5, 2): '2021-01-02 05:59:00', (5, 3): '2021-01-02 06:00:00'}"
9302,28,22,2021-01-02 08:54:00,20,54,6,"(8, 2)","(2, 2)",6,"[[8, 2], [7, 2], [6, 2], [5, 2], [4, 2], [3, 2], [2, 2]]","{(8, 2): '2021-01-02 08:54:00', (7, 2): '2021-01-02 08:55:00', (6, 2): '2021-01-02 08:56:00', (5, 2): '2021-01-02 08:57:00', (4, 2): '2021-01-02 08:58:00', (3, 2): '2021-01-02 08:59:00', (2, 2): '2021-01-02 09:00:00'}"
9303,56,47,2021-01-02 06:48:00,18,48,3,"(6, 5)","(7, 4)",2,"[[6, 5], [7, 5], [7, 4]]","{(6, 5): '2021-01-02 06:48:00', (7, 5): '2021-01-02 06:49:00', (7, 4): '2021-01-02 06:50:00'}"
9304,67,91,2021-01-02 10:20:00,22,20,5,"(7, 6)","(1, 9)",9,"[[7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6], [1, 6], [1, 7], [1, 8], [1, 9]]","{(7, 6): '2021-01-02 10:20:00', (6, 6): '2021-01-02 10:21:00', (5, 6): '2021-01-02 10:22:00', (4, 6): '2021-01-02 10:23:00', (3, 6): '2021-01-02 10:24:00', (2, 6): '2021-01-02 10:25:00', (1, 6): '2021-01-02 10:26:00', (1, 7): '2021-01-02 10:27:00', (1, 8): '2021-01-02 10:28:00', (1, 9): '2021-01-02 10:29:00'}"
9305,35,29,2021-01-01 20:50:00,8,50,5,"(5, 3)","(9, 2)",5,"[[5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [9, 2]]","{(5, 3): '2021-01-01 20:50:00', (6, 3): '2021-01-01 20:51:00', (7, 3): '2021-01-01 20:52:00', (8, 3): '2021-01-01 20:53:00', (9, 3): '2021-01-01 20:54:00', (9, 2): '2021-01-01 20:55:00'}"
9306,19,40,2021-01-01 21:26:00,9,26,2,"(9, 1)","(0, 4)",12,"[[9, 1], [8, 1], [7, 1], [6, 1], [5, 1], [4, 1], [3, 1], [2, 1], [1, 1], [0, 1], [0, 2], [0, 3], [0, 4]]","{(9, 1): '2021-01-01 21:26:00', (8, 1): '2021-01-01 21:27:00', (7, 1): '2021-01-01 21:28:00', (6, 1): '2021-01-01 21:29:00', (5, 1): '2021-01-01 21:30:00', (4, 1): '2021-01-01 21:31:00', (3, 1): '2021-01-01 21:32:00', (2, 1): '2021-01-01 21:33:00', (1, 1): '2021-01-01 21:34:00', (0, 1): '2021-01-01 21:35:00', (0, 2): '2021-01-01 21:36:00', (0, 3): '2021-01-01 21:37:00', (0, 4): '2021-01-01 21:38:00'}"
9307,28,4,2021-01-02 09:49:00,21,49,3,"(8, 2)","(4, 0)",6,"[[8, 2], [7, 2], [6, 2], [5, 2], [4, 2], [4, 1], [4, 0]]","{(8, 2): '2021-01-02 09:49:00', (7, 2): '2021-01-02 09:50:00', (6, 2): '2021-01-02 09:51:00', (5, 2): '2021-01-02 09:52:00', (4, 2): '2021-01-02 09:53:00', (4, 1): '2021-01-02 09:54:00', (4, 0): '2021-01-02 09:55:00'}"
9308,62,42,2021-01-02 00:03:00,12,3,1,"(2, 6)","(2, 4)",2,"[[2, 6], [2, 5], [2, 4]]","{(2, 6): '2021-01-02 00:03:00', (2, 5): '2021-01-02 00:04:00', (2, 4): '2021-01-02 00:05:00'}"
9309,91,5,2021-01-01 12:34:00,0,34,5,"(1, 9)","(5, 0)",13,"[[1, 9], [2, 9], [3, 9], [4, 9], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0]]","{(1, 9): '2021-01-01 12:34:00', (2, 9): '2021-01-01 12:35:00', (3, 9): '2021-01-01 12:36:00', (4, 9): '2021-01-01 12:37:00', (5, 9): '2021-01-01 12:38:00', (5, 8): '2021-01-01 12:39:00', (5, 7): '2021-01-01 12:40:00', (5, 6): '2021-01-01 12:41:00', (5, 5): '2021-01-01 12:42:00', (5, 4): '2021-01-01 12:43:00', (5, 3): '2021-01-01 12:44:00', (5, 2): '2021-01-01 12:45:00', (5, 1): '2021-01-01 12:46:00', (5, 0): '2021-01-01 12:47:00'}"
9310,28,15,2021-01-01 22:48:00,10,48,0,"(8, 2)","(5, 1)",4,"[[8, 2], [7, 2], [6, 2], [5, 2], [5, 1]]","{(8, 2): '2021-01-01 22:48:00', (7, 2): '2021-01-01 22:49:00', (6, 2): '2021-01-01 22:50:00', (5, 2): '2021-01-01 22:51:00', (5, 1): '2021-01-01 22:52:00'}"
9311,14,4,2021-01-02 08:46:00,20,46,6,"(4, 1)","(4, 0)",1,"[[4, 1], [4, 0]]","{(4, 1): '2021-01-02 08:46:00', (4, 0): '2021-01-02 08:47:00'}"
9312,24,18,2021-01-01 23:53:00,11,53,3,"(4, 2)","(8, 1)",5,"[[4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [8, 1]]","{(4, 2): '2021-01-01 23:53:00', (5, 2): '2021-01-01 23:54:00', (6, 2): '2021-01-01 23:55:00', (7, 2): '2021-01-01 23:56:00', (8, 2): '2021-01-01 23:57:00', (8, 1): '2021-01-01 23:58:00'}"
9313,36,30,2021-01-02 01:58:00,13,58,6,"(6, 3)","(0, 3)",6,"[[6, 3], [5, 3], [4, 3], [3, 3], [2, 3], [1, 3], [0, 3]]","{(6, 3): '2021-01-02 01:58:00', (5, 3): '2021-01-02 01:59:00', (4, 3): '2021-01-02 02:00:00', (3, 3): '2021-01-02 02:01:00', (2, 3): '2021-01-02 02:02:00', (1, 3): '2021-01-02 02:03:00', (0, 3): '2021-01-02 02:04:00'}"
9314,4,96,2021-01-01 15:35:00,3,35,5,"(4, 0)","(6, 9)",11,"[[4, 0], [5, 0], [6, 0], [6, 1], [6, 2], [6, 3], [6, 4], [6, 5], [6, 6], [6, 7], [6, 8], [6, 9]]","{(4, 0): '2021-01-01 15:35:00', (5, 0): '2021-01-01 15:36:00', (6, 0): '2021-01-01 15:37:00', (6, 1): '2021-01-01 15:38:00', (6, 2): '2021-01-01 15:39:00', (6, 3): '2021-01-01 15:40:00', (6, 4): '2021-01-01 15:41:00', (6, 5): '2021-01-01 15:42:00', (6, 6): '2021-01-01 15:43:00', (6, 7): '2021-01-01 15:44:00', (6, 8): '2021-01-01 15:45:00', (6, 9): '2021-01-01 15:46:00'}"
9315,0,1,2021-01-01 20:57:00,8,57,3,"(0, 0)","(1, 0)",1,"[[0, 0], [1, 0]]","{(0, 0): '2021-01-01 20:57:00', (1, 0): '2021-01-01 20:58:00'}"
9316,94,31,2021-01-01 20:01:00,8,1,6,"(4, 9)","(1, 3)",9,"[[4, 9], [3, 9], [2, 9], [1, 9], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [1, 3]]","{(4, 9): '2021-01-01 20:01:00', (3, 9): '2021-01-01 20:02:00', (2, 9): '2021-01-01 20:03:00', (1, 9): '2021-01-01 20:04:00', (1, 8): '2021-01-01 20:05:00', (1, 7): '2021-01-01 20:06:00', (1, 6): '2021-01-01 20:07:00', (1, 5): '2021-01-01 20:08:00', (1, 4): '2021-01-01 20:09:00', (1, 3): '2021-01-01 20:10:00'}"
9317,77,59,2021-01-01 18:41:00,6,41,6,"(7, 7)","(9, 5)",4,"[[7, 7], [8, 7], [9, 7], [9, 6], [9, 5]]","{(7, 7): '2021-01-01 18:41:00', (8, 7): '2021-01-01 18:42:00', (9, 7): '2021-01-01 18:43:00', (9, 6): '2021-01-01 18:44:00', (9, 5): '2021-01-01 18:45:00'}"
9318,51,45,2021-01-01 23:32:00,11,32,3,"(1, 5)","(5, 4)",5,"[[1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [5, 4]]","{(1, 5): '2021-01-01 23:32:00', (2, 5): '2021-01-01 23:33:00', (3, 5): '2021-01-01 23:34:00', (4, 5): '2021-01-01 23:35:00', (5, 5): '2021-01-01 23:36:00', (5, 4): '2021-01-01 23:37:00'}"
9319,11,91,2021-01-02 03:29:00,15,29,4,"(1, 1)","(1, 9)",8,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9]]","{(1, 1): '2021-01-02 03:29:00', (1, 2): '2021-01-02 03:30:00', (1, 3): '2021-01-02 03:31:00', (1, 4): '2021-01-02 03:32:00', (1, 5): '2021-01-02 03:33:00', (1, 6): '2021-01-02 03:34:00', (1, 7): '2021-01-02 03:35:00', (1, 8): '2021-01-02 03:36:00', (1, 9): '2021-01-02 03:37:00'}"
9320,29,89,2021-01-02 01:45:00,13,45,5,"(9, 2)","(9, 8)",6,"[[9, 2], [9, 3], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8]]","{(9, 2): '2021-01-02 01:45:00', (9, 3): '2021-01-02 01:46:00', (9, 4): '2021-01-02 01:47:00', (9, 5): '2021-01-02 01:48:00', (9, 6): '2021-01-02 01:49:00', (9, 7): '2021-01-02 01:50:00', (9, 8): '2021-01-02 01:51:00'}"
9321,33,33,2021-01-02 07:39:00,19,39,3,"(3, 3)","(3, 3)",0,"[[3, 3]]","{(3, 3): '2021-01-02 07:39:00'}"
9322,75,53,2021-01-02 01:41:00,13,41,1,"(5, 7)","(3, 5)",4,"[[5, 7], [4, 7], [3, 7], [3, 6], [3, 5]]","{(5, 7): '2021-01-02 01:41:00', (4, 7): '2021-01-02 01:42:00', (3, 7): '2021-01-02 01:43:00', (3, 6): '2021-01-02 01:44:00', (3, 5): '2021-01-02 01:45:00'}"
9323,43,57,2021-01-02 03:09:00,15,9,1,"(3, 4)","(7, 5)",5,"[[3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [7, 5]]","{(3, 4): '2021-01-02 03:09:00', (4, 4): '2021-01-02 03:10:00', (5, 4): '2021-01-02 03:11:00', (6, 4): '2021-01-02 03:12:00', (7, 4): '2021-01-02 03:13:00', (7, 5): '2021-01-02 03:14:00'}"
9324,5,95,2021-01-02 06:12:00,18,12,0,"(5, 0)","(5, 9)",9,"[[5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9]]","{(5, 0): '2021-01-02 06:12:00', (5, 1): '2021-01-02 06:13:00', (5, 2): '2021-01-02 06:14:00', (5, 3): '2021-01-02 06:15:00', (5, 4): '2021-01-02 06:16:00', (5, 5): '2021-01-02 06:17:00', (5, 6): '2021-01-02 06:18:00', (5, 7): '2021-01-02 06:19:00', (5, 8): '2021-01-02 06:20:00', (5, 9): '2021-01-02 06:21:00'}"
9325,93,50,2021-01-01 20:43:00,8,43,1,"(3, 9)","(0, 5)",7,"[[3, 9], [2, 9], [1, 9], [0, 9], [0, 8], [0, 7], [0, 6], [0, 5]]","{(3, 9): '2021-01-01 20:43:00', (2, 9): '2021-01-01 20:44:00', (1, 9): '2021-01-01 20:45:00', (0, 9): '2021-01-01 20:46:00', (0, 8): '2021-01-01 20:47:00', (0, 7): '2021-01-01 20:48:00', (0, 6): '2021-01-01 20:49:00', (0, 5): '2021-01-01 20:50:00'}"
9326,77,81,2021-01-02 11:42:00,23,42,1,"(7, 7)","(1, 8)",7,"[[7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 8]]","{(7, 7): '2021-01-02 11:42:00', (6, 7): '2021-01-02 11:43:00', (5, 7): '2021-01-02 11:44:00', (4, 7): '2021-01-02 11:45:00', (3, 7): '2021-01-02 11:46:00', (2, 7): '2021-01-02 11:47:00', (1, 7): '2021-01-02 11:48:00', (1, 8): '2021-01-02 11:49:00'}"
9327,93,90,2021-01-01 19:25:00,7,25,1,"(3, 9)","(0, 9)",3,"[[3, 9], [2, 9], [1, 9], [0, 9]]","{(3, 9): '2021-01-01 19:25:00', (2, 9): '2021-01-01 19:26:00', (1, 9): '2021-01-01 19:27:00', (0, 9): '2021-01-01 19:28:00'}"
9328,43,21,2021-01-02 03:11:00,15,11,2,"(3, 4)","(1, 2)",4,"[[3, 4], [2, 4], [1, 4], [1, 3], [1, 2]]","{(3, 4): '2021-01-02 03:11:00', (2, 4): '2021-01-02 03:12:00', (1, 4): '2021-01-02 03:13:00', (1, 3): '2021-01-02 03:14:00', (1, 2): '2021-01-02 03:15:00'}"
9329,18,87,2021-01-02 11:16:00,23,16,5,"(8, 1)","(7, 8)",8,"[[8, 1], [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8]]","{(8, 1): '2021-01-02 11:16:00', (7, 1): '2021-01-02 11:17:00', (7, 2): '2021-01-02 11:18:00', (7, 3): '2021-01-02 11:19:00', (7, 4): '2021-01-02 11:20:00', (7, 5): '2021-01-02 11:21:00', (7, 6): '2021-01-02 11:22:00', (7, 7): '2021-01-02 11:23:00', (7, 8): '2021-01-02 11:24:00'}"
9330,22,73,2021-01-01 13:33:00,1,33,5,"(2, 2)","(3, 7)",6,"[[2, 2], [3, 2], [3, 3], [3, 4], [3, 5], [3, 6], [3, 7]]","{(2, 2): '2021-01-01 13:33:00', (3, 2): '2021-01-01 13:34:00', (3, 3): '2021-01-01 13:35:00', (3, 4): '2021-01-01 13:36:00', (3, 5): '2021-01-01 13:37:00', (3, 6): '2021-01-01 13:38:00', (3, 7): '2021-01-01 13:39:00'}"
9331,52,15,2021-01-02 05:09:00,17,9,5,"(2, 5)","(5, 1)",7,"[[2, 5], [3, 5], [4, 5], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1]]","{(2, 5): '2021-01-02 05:09:00', (3, 5): '2021-01-02 05:10:00', (4, 5): '2021-01-02 05:11:00', (5, 5): '2021-01-02 05:12:00', (5, 4): '2021-01-02 05:13:00', (5, 3): '2021-01-02 05:14:00', (5, 2): '2021-01-02 05:15:00', (5, 1): '2021-01-02 05:16:00'}"
9332,99,26,2021-01-02 10:55:00,22,55,3,"(9, 9)","(6, 2)",10,"[[9, 9], [8, 9], [7, 9], [6, 9], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2]]","{(9, 9): '2021-01-02 10:55:00', (8, 9): '2021-01-02 10:56:00', (7, 9): '2021-01-02 10:57:00', (6, 9): '2021-01-02 10:58:00', (6, 8): '2021-01-02 10:59:00', (6, 7): '2021-01-02 11:00:00', (6, 6): '2021-01-02 11:01:00', (6, 5): '2021-01-02 11:02:00', (6, 4): '2021-01-02 11:03:00', (6, 3): '2021-01-02 11:04:00', (6, 2): '2021-01-02 11:05:00'}"
9333,73,63,2021-01-02 05:33:00,17,33,2,"(3, 7)","(3, 6)",1,"[[3, 7], [3, 6]]","{(3, 7): '2021-01-02 05:33:00', (3, 6): '2021-01-02 05:34:00'}"
